,info
zip,94085
sector,Technology
fullTimeEmployees,11402
longBusinessSummary,"Trimble Inc. provides technology solutions that enable professionals and field mobile workers to enhance or transform their work processes worldwide. It operates through four segments: Buildings and Infrastructure, Geospatial, Resources and Utilities, and Transportation. The Buildings and Infrastructure segment offers field and office software for route selection and design; systems to guide and control construction equipment; systems to monitor, track, and manage assets, equipment, and workers; software to share and communicate data; program management solutions for construction owners; 3D conceptual design and modeling software; building information modeling software; integrated site layout and measurement systems; cost estimating, scheduling, and project controls solutions; and applications for sub-contractors and trades. The Geospatial segment provides surveying and geospatial products, and geographic information systems. The Resources and Utilities segment offers precision agriculture products and services, such as guidance and positioning systems, automated and variable-rate application and technology systems, and information management solutions. This segment also provides manual and automated navigation guidance for tractors and other farm equipment; solutions to automate application of pesticide and seeding; water solutions; and agricultural software. The Transportation segment offers solutions for long haul trucking and freight shipper markets; mobility solutions, including route management, safety and compliance, end-to-end vehicle management, video intelligence, and supply chain communications; and fleet and transportation management systems, analytics, routing, mapping, reporting, and predictive modeling solution under Trimble brand name. The company was formerly known as Trimble Navigation Limited and changed its name to Trimble Inc. in October 2016. Trimble Inc. was founded in 1978 and is headquartered in Sunnyvale, California."
city,Sunnyvale
phone,408 481 8000
state,CA
country,United States
companyOfficers,[]
website,https://www.trimble.com
maxAge,1
address1,935 Stewart Drive
industry,Scientific & Technical Instruments
ebitdaMargins,0.21677
profitMargins,0.15653
grossMargins,0.58395
operatingCashflow,783500032
revenueGrowth,0.116
operatingMargins,0.16514999
ebitda,772300032
targetLowPrice,70
recommendationKey,buy
grossProfits,1850100000
freeCashflow,656987520
targetMedianPrice,98
currentPrice,68.35
earningsGrowth,-0.373
currentRatio,1.367
returnOnAssets,0.053969998
numberOfAnalystOpinions,8
targetMeanPrice,93.88
debtToEquity,35.861
returnOnEquity,0.15434
targetHighPrice,102
totalCash,325700000
totalDebt,1414599936
totalRevenue,3562800128
totalCashPerShare,1.298
financialCurrency,USD
revenuePerShare,14.176
quickRatio,0.958
recommendationMean,2.1
exchange,NMS
shortName,Trimble Inc.
longName,Trimble Inc.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,TRMB
messageBoardId,finmb_126411
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,5.121
beta3Year,
enterpriseToEbitda,23.625
52WeekChange,-0.057501376
morningStarRiskRating,
forwardEps,3.29
revenueQuarterlyGrowth,
sharesOutstanding,251008000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,15.465
sharesShort,1843146
sharesPercentSharesOut,0.0073
fundFamily,
lastFiscalYearEnd,1609459200
heldPercentInstitutions,0.951
netIncomeToCommon,557699968
trailingEps,2.197
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,4.419657
heldPercentInsiders,0.0047
nextFiscalYearEnd,1672531200
yield,
mostRecentQuarter,1640908800
shortRatio,1.2
sharesShortPreviousMonthDate,1640908800
floatShares,249911482
beta,1.586275
enterpriseValue,18245322752
priceHint,2
threeYearAverageReturn,
lastSplitDate,1363824000
lastSplitFactor,2:1
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,-0.361
priceToSalesTrailing12Months,4.815425
dateShortInterest,1643587200
pegRatio,2.28
ytdReturn,
forwardPE,20.775076
lastCapGain,
shortPercentOfFloat,0.0093
sharesShortPriorMonth,2106310
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,68.06
regularMarketOpen,67.93
twoHundredDayAverage,82.8959
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,69.36
navPrice,
averageDailyVolume10Day,1965730
regularMarketPreviousClose,68.06
fiftyDayAverage,77.4444
trailingAnnualDividendRate,0
open,67.93
toCurrency,
averageVolume10days,1965730
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,67.7
currency,USD
trailingPE,31.110605
regularMarketVolume,1773106
lastMarket,
maxSupply,
openInterest,
marketCap,17156396032
volumeAllCurrencies,
strikePrice,
averageVolume,1470680
dayLow,67.7
ask,68.51
askSize,800
volume,1773106
fiftyTwoWeekHigh,96.49
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,65
bid,68.49
tradeable,False
dividendYield,
bidSize,800
dayHigh,69.36
regularMarketPrice,68.35
preMarketPrice,
logo_url,https://logo.clearbit.com/trimble.com
