,info
zip,07336
sector,Technology
fullTimeEmployees,63360
longBusinessSummary,"LG Display Co., Ltd. engages in the design, manufacture, and sale of thin-film transistor liquid crystal display (TFT-LCD) and organic light emitting diode (OLED) technology-based display panels. Its TFT-LCD and OLED technology-based display panels are primarily used in televisions, notebook computers, desktop monitors, tablet computers, mobile devices, and automotive displays. The company also provides display panels for industrial and other applications, including entertainment systems, portable navigation devices, and medical diagnostic equipment. It operates in South Korea, China, rest of Asia, the United States, Poland, and other European countries. The company was formerly known as LG.Philips LCD Co., Ltd. and changed its name to LG Display Co., Ltd. in March 2008. LG Display Co., Ltd. was incorporated in 1985 and is headquartered in Seoul, South Korea."
city,Seoul
phone,82 2 3777 1010
country,South Korea
companyOfficers,[]
website,https://www.lgdisplay.com
maxAge,1
address1,LG Twin Towers
fax,82 2 3777 0797
industry,Consumer Electronics
address2,128 Yeoui-daero Yeongdeungpo-gu
ebitdaMargins,0.22341
profitMargins,0.04463
grossMargins,0.07466
operatingCashflow,
revenueGrowth,0.18
operatingMargins,0.07466
ebitda,6675093782528
targetLowPrice,11.3
recommendationKey,strong_buy
grossProfits,2230608128000
freeCashflow,
targetMedianPrice,11.3
currentPrice,8.29
earningsGrowth,-0.683
currentRatio,
returnOnAssets,
numberOfAnalystOpinions,1
targetMeanPrice,11.3
debtToEquity,92.845
returnOnEquity,0.09752
targetHighPrice,11.3
totalCash,3545687916544
totalDebt,13566120820736
totalRevenue,29878042755072
totalCashPerShare,4954.629
financialCurrency,KRW
revenuePerShare,41750.605
quickRatio,
recommendationMean,1
exchange,NYQ
shortName,"LG Display Co, Ltd AMERICAN DEP"
longName,"LG Display Co., Ltd."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,LPL
messageBoardId,finmb_5471044
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,0.39
beta3Year,
enterpriseToEbitda,1.744
52WeekChange,-0.1910891
morningStarRiskRating,
forwardEps,1.04
revenueQuarterlyGrowth,
sharesOutstanding,715630976
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,18162.244
sharesShort,3576795
sharesPercentSharesOut,0.005
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.02781
netIncomeToCommon,1333544091648
trailingEps,1.5375
lastDividendValue,
SandP52WeekChange,0.17435467
priceToBook,0.0004564414
heldPercentInsiders,0
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,5.92
sharesShortPreviousMonthDate,1639526400
floatShares,444242504
beta,1.176106
enterpriseValue,11640444551168
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,-0.683
priceToSalesTrailing12Months,0.00019887176
dateShortInterest,1642118400
pegRatio,
ytdReturn,
forwardPE,7.971154
lastCapGain,
shortPercentOfFloat,
sharesShortPriorMonth,3271486
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,8.17
regularMarketOpen,8.22
twoHundredDayAverage,9.43905
trailingAnnualDividendYield,0.054712363
payoutRatio,0
volume24Hr,
regularMarketDayHigh,8.31
navPrice,
averageDailyVolume10Day,1147860
regularMarketPreviousClose,8.17
fiftyDayAverage,9.4244
trailingAnnualDividendRate,0.447
open,8.22
toCurrency,
averageVolume10days,1147860
expireDate,
algorithm,
dividendRate,
exDividendDate,1514419200
circulatingSupply,
startDate,
regularMarketDayLow,8.13
currency,USD
trailingPE,5.39187
regularMarketVolume,903108
lastMarket,
maxSupply,
openInterest,
marketCap,5941898752
volumeAllCurrencies,
strikePrice,
averageVolume,669511
dayLow,8.13
ask,8.41
askSize,3000
volume,903108
fiftyTwoWeekHigh,12.31
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,7.25
bid,8.16
tradeable,False
dividendYield,
bidSize,3000
dayHigh,8.31
regularMarketPrice,8.29
preMarketPrice,8.02
logo_url,https://logo.clearbit.com/lgdisplay.com
