,info
zip,89109
sector,Consumer Cyclical
longBusinessSummary,"Wynn Resorts, Limited designs, develops, and operates integrated resorts. Its Wynn Palace segment operates 424,000 square feet of casino space with 323 table games, 1,066 slot machines, private gaming salons, and sky casinos; a luxury hotel tower with 1,706 guest rooms, suites, and villas, including a health club, spa, salon, and pool; 14 food and beverage outlets; 107,000 square feet of retail space; 37,000 square feet of meeting and convention space; and performance lake and floral art displays. Its Wynn Macau segment operates 252,000 square feet of casino space with 331 table games, 896 slot machines, private gaming salons, sky casinos, and a poker room; two luxury hotel towers with 1,010 guest rooms and suites that include two health clubs, two spas, a salon, and a pool; 12 food and beverage outlets; 59,000 square feet of retail space; 31,000 square feet of meeting and convention space; and Chinese zodiac-inspired ceiling attractions. Its Las Vegas Operations segment operates 194,000 square feet of casino space with 209 table games, 1,737 slot machines, private gaming salons, a sky casino, a poker room, and a race and sports book; two luxury hotel towers with 4,748 guest rooms, suites, and villas, including swimming pools, private cabanas, two full service spas and salons, and a wedding chapel; 31 food and beverage outlets; 513,000 square feet of meeting and convention space; 152,000 square feet of retail space; and two theaters, three nightclubs and a beach club. Its Encore Boston Harbor segment operates 208,000 square feet of casino space with 198 table games, 1,890 slot machines, gaming areas, and a poker room; a luxury hotel tower with 671 guest rooms and suites, including a spa and salon; 16 food and beverage outlets and a nightclub; 8,000 square feet of retail space; 71,000 square feet of meeting and convention space; and a waterfront park, floral displays, and water shuttle service. The company was founded in 2002 and is based in Las Vegas, Nevada."
city,Las Vegas
phone,702-770-7555
state,NV
country,United States
companyOfficers,[]
website,https://www.wynnresorts.com
maxAge,1
address1,3131 Las Vegas Boulevard South
industry,Resorts & Casinos
ebitdaMargins,0.08844
profitMargins,-0.20081
grossMargins,0.32019
operatingCashflow,
revenueGrowth,0.535
operatingMargins,-0.10483
ebitda,332842816
targetLowPrice,81
recommendationKey,buy
grossProfits,1205083000
freeCashflow,
targetMedianPrice,102
currentPrice,93.15
earningsGrowth,
currentRatio,
returnOnAssets,
numberOfAnalystOpinions,12
targetMeanPrice,107.5
debtToEquity,
returnOnEquity,
targetHighPrice,139
totalCash,2475757056
totalDebt,11860940800
totalRevenue,3763663872
totalCashPerShare,21.579
financialCurrency,USD
revenuePerShare,33.084
quickRatio,
recommendationMean,2.5
exchange,NMS
shortName,"Wynn Resorts, Limited"
longName,"Wynn Resorts, Limited"
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,WYNN
messageBoardId,finmb_3449701
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,5.19
beta3Year,
enterpriseToEbitda,58.685
52WeekChange,-0.26508874
morningStarRiskRating,
forwardEps,3.28
revenueQuarterlyGrowth,
sharesOutstanding,115658000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,-0.464
sharesShort,5798487
sharesPercentSharesOut,0.050100002
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.64432
netIncomeToCommon,-755785984
trailingEps,-6.644
lastDividendValue,1
SandP52WeekChange,0.12185478
priceToBook,
heldPercentInsiders,0.0883
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,1.72
sharesShortPreviousMonthDate,1640908800
floatShares,104043618
beta,2.329189
enterpriseValue,19532771328
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1582588800
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,2.8625147
dateShortInterest,1643587200
pegRatio,0.95
ytdReturn,
forwardPE,28.399391
lastCapGain,
shortPercentOfFloat,0.0504
sharesShortPriorMonth,6607778
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,93.87
regularMarketOpen,93.16
twoHundredDayAverage,98.97645
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,95.05
navPrice,
averageDailyVolume10Day,3396050
regularMarketPreviousClose,93.87
fiftyDayAverage,87.0504
trailingAnnualDividendRate,0
open,93.16
toCurrency,
averageVolume10days,3396050
expireDate,
algorithm,
dividendRate,
exDividendDate,1582588800
circulatingSupply,
startDate,
regularMarketDayLow,92.165
currency,USD
regularMarketVolume,3008898
lastMarket,
maxSupply,
openInterest,
marketCap,10773542912
volumeAllCurrencies,
strikePrice,
averageVolume,3456229
dayLow,92.165
ask,92.5
askSize,1000
volume,3008898
fiftyTwoWeekHigh,143.88
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,76.03
bid,92.3
tradeable,False
dividendYield,
bidSize,1400
dayHigh,95.05
regularMarketPrice,93.15
preMarketPrice,
logo_url,https://logo.clearbit.com/wynnresorts.com
