,info
zip,V6E 0C3
sector,Basic Materials
fullTimeEmployees,39
longBusinessSummary,"Wheaton Precious Metals Corp., a mining company, primarily sells precious metals in Canada and internationally. The company sells gold, silver, palladium, and cobalt deposits. It has agreements for 24 operating mining assets and 7 development stage projects. The company was formerly known as Silver Wheaton Corp. and changed its name to Wheaton Precious Metals Corp. in May 2017. Wheaton Precious Metals Corp. was founded in 2004 and is headquartered in Vancouver, Canada."
city,Vancouver
phone,604 684 9648
state,BC
country,Canada
companyOfficers,[]
website,https://www.wheatonpm.com
maxAge,1
address1,1021 West Hastings Street
fax,604 684 3123
industry,Gold
address2,Suite 3500
ebitdaMargins,0.72051
profitMargins,0.51277
grossMargins,0.76499003
operatingCashflow,857817984
revenueGrowth,-0.125
operatingMargins,0.50904
ebitda,871582976
targetLowPrice,44
recommendationKey,buy
grossProfits,829461000
freeCashflow,398542880
targetMedianPrice,53.05
currentPrice,43.5
earningsGrowth,-0.099
currentRatio,13.628
returnOnAssets,0.06341
numberOfAnalystOpinions,14
targetMeanPrice,54.81
debtToEquity,0.051
returnOnEquity,0.10736
targetHighPrice,69
totalCash,372449984
totalDebt,3059000
totalRevenue,1209680000
totalCashPerShare,0.827
financialCurrency,USD
revenuePerShare,2.689
quickRatio,13.285
recommendationMean,1.9
exchange,NYQ
shortName,Wheaton Precious Metals Corp
longName,Wheaton Precious Metals Corp.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,WPM
messageBoardId,finmb_3103638
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,15.895
beta3Year,
enterpriseToEbitda,22.061
52WeekChange,0.09378934
morningStarRiskRating,
forwardEps,1.41
revenueQuarterlyGrowth,
sharesOutstanding,450507008
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,13.328
sharesShort,6720631
sharesPercentSharesOut,0.0149
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.76427
netIncomeToCommon,620284032
trailingEps,1.375
lastDividendValue,0.15
SandP52WeekChange,0.12185478
priceToBook,3.2638054
heldPercentInsiders,0.03238
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,3
sharesShortPreviousMonthDate,1640908800
floatShares,449944178
beta,0.341416
enterpriseValue,19227676672
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1637280000
morningStarOverallRating,
earningsQuarterlyGrowth,-0.1
priceToSalesTrailing12Months,16.260393
dateShortInterest,1643587200
pegRatio,4.54
ytdReturn,
forwardPE,30.851065
lastCapGain,
shortPercentOfFloat,
sharesShortPriorMonth,10984072
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,44.09
regularMarketOpen,44.14
twoHundredDayAverage,42.833
trailingAnnualDividendYield,0.012247676
payoutRatio,0.39270002
volume24Hr,
regularMarketDayHigh,44.3
navPrice,
averageDailyVolume10Day,2086720
regularMarketPreviousClose,44.09
fiftyDayAverage,40.9726
trailingAnnualDividendRate,0.54
open,44.14
toCurrency,
averageVolume10days,2086720
expireDate,
algorithm,
dividendRate,0.6
exDividendDate,1637280000
circulatingSupply,
startDate,
regularMarketDayLow,43.2
currency,USD
trailingPE,31.636364
regularMarketVolume,1637334
lastMarket,
maxSupply,
openInterest,
marketCap,19669872640
volumeAllCurrencies,
strikePrice,
averageVolume,2158245
dayLow,43.2
ask,43.83
askSize,1200
volume,1637334
fiftyTwoWeekHigh,49.1
fromCurrency,
fiveYearAvgDividendYield,1.36
fiftyTwoWeekLow,34.85
bid,43.47
tradeable,False
dividendYield,0.0138
bidSize,1200
dayHigh,44.3
regularMarketPrice,43.5
preMarketPrice,
logo_url,https://logo.clearbit.com/wheatonpm.com
