,info
zip,55423
sector,Consumer Cyclical
fullTimeEmployees,61200
longBusinessSummary,"Best Buy Co., Inc. retails technology products in the United States and Canada. The company operates in two segments, Domestic and International. Its stores provide computing and mobile phones, such as computing covering desktops, notebooks, and peripherals; mobile phones comprising related mobile network carrier commissions, networking products, tablets covering e-readers, and wearables, such as smartwatches; and consumer electronics consisting of digital imaging, health and fitness, home theater, portable audio comprising headphones and portable speakers, and smart home products. The company's stores also offer appliances, such as dishwashers, laundry appliances, ovens, refrigerators, blenders, coffee makers, and vacuums; entertainment products consisting of drones, peripherals, movies, music, and toys, as well as gaming hardware and software, and virtual reality and other software products; and other products, such as beverages, snacks, and sundry items, as well as baby products, furniture, luggage, and sporting goods. In addition, it provides consultation, delivery, design, installation, memberships, protection plans, repair, set-up, and technical support services, as well as connected health services for aging consumers. The company offers its products through stores and websites under the BestBuy, Best Buy Business, Best Buy Express, Best Buy Health, CST, Geek Squad, GreatCall, Lively, Magnolia, Pacific Kitchen, and Home, as well as the domain names bestbuy.com and greatcall.com. As of January 30, 2021, it had 1,126 large-format and 33 small-format stores. The company was formerly known as Sound of Music, Inc. Best Buy Co., Inc. was incorporated in 1966 and is headquartered in Richfield, Minnesota."
city,Richfield
phone,612 291 1000
state,MN
country,United States
companyOfficers,[]
website,https://investors.bestbuy.com/investor-relations/overview/default.aspx
maxAge,1
address1,7601 Penn Avenue South
industry,Specialty Retail
ebitdaMargins,0.0805
profitMargins,0.05052
grossMargins,0.22645001
operatingCashflow,2080999936
revenueGrowth,0.005
operatingMargins,0.064169995
ebitda,4212999936
targetLowPrice,82
recommendationKey,hold
grossProfits,10596000000
freeCashflow,717249984
targetMedianPrice,122
currentPrice,97.71
earningsGrowth,0.351
currentRatio,1.132
returnOnAssets,0.101619996
numberOfAnalystOpinions,25
targetMeanPrice,124.1
debtToEquity,93.151
returnOnEquity,0.63223
targetHighPrice,175
totalCash,3464999936
totalDebt,3984999936
totalRevenue,52332998656
totalCashPerShare,14.404
financialCurrency,USD
revenuePerShare,207.218
quickRatio,0.375
recommendationMean,2.6
exchange,NYQ
shortName,"Best Buy Co., Inc."
longName,"Best Buy Co., Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,BBY
messageBoardId,finmb_255397
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,0.459
beta3Year,
enterpriseToEbitda,5.703
52WeekChange,-0.16294014
morningStarRiskRating,
forwardEps,9.29
revenueQuarterlyGrowth,
sharesOutstanding,240560992
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,17.547
sharesShort,12324060
sharesPercentSharesOut,0.0512
fundFamily,
lastFiscalYearEnd,1611964800
heldPercentInstitutions,0.79216003
netIncomeToCommon,2644000000
trailingEps,10.343
lastDividendValue,0.7
SandP52WeekChange,0.12185478
priceToBook,5.568473
heldPercentInsiders,0.106809996
nextFiscalYearEnd,1675036800
yield,
mostRecentQuarter,1635552000
shortRatio,3.86
sharesShortPreviousMonthDate,1640908800
floatShares,215282759
beta,1.528095
enterpriseValue,24025204736
priceHint,2
threeYearAverageReturn,
lastSplitDate,1123113600
lastSplitFactor,3:2
legalType,
lastDividendDate,1639353600
morningStarOverallRating,
earningsQuarterlyGrowth,0.276
priceToSalesTrailing12Months,0.44914708
dateShortInterest,1643587200
pegRatio,1.05
ytdReturn,
forwardPE,10.517761
lastCapGain,
shortPercentOfFloat,0.0584
sharesShortPriorMonth,9487215
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,98.63
regularMarketOpen,98.24
twoHundredDayAverage,111.2793
trailingAnnualDividendYield,0.028388929
payoutRatio,0.2565
volume24Hr,
regularMarketDayHigh,99.275
navPrice,
averageDailyVolume10Day,2029070
regularMarketPreviousClose,98.63
fiftyDayAverage,100.0576
trailingAnnualDividendRate,2.8
open,98.24
toCurrency,
averageVolume10days,2029070
expireDate,
algorithm,
dividendRate,2.8
exDividendDate,1639353600
circulatingSupply,
startDate,
regularMarketDayLow,96.5407
currency,USD
trailingPE,9.446968
regularMarketVolume,1853092
lastMarket,
maxSupply,
openInterest,
marketCap,23505213440
volumeAllCurrencies,
strikePrice,
averageVolume,3329788
dayLow,96.5407
ask,97.6
askSize,1000
volume,1853092
fiftyTwoWeekHigh,141.97
fromCurrency,
fiveYearAvgDividendYield,2.36
fiftyTwoWeekLow,92.93
bid,96.61
tradeable,False
dividendYield,0.0287
bidSize,800
dayHigh,99.275
regularMarketPrice,97.71
preMarketPrice,
logo_url,https://logo.clearbit.com/investors.bestbuy.com
