,info
zip,91105
sector,Healthcare
fullTimeEmployees,329
longBusinessSummary,"Arrowhead Pharmaceuticals, Inc. develops medicines for the treatment of intractable diseases in the United States. The company's products in pipeline includes ARO-AAT, a RNA interference (RNAi) therapeutic candidate that is in Phase II clinical trial for the treatment of liver diseases associated with alpha-1 antitrypsin deficiency; ARO-APOC3, which is in phase 2b and one phase 3 clinical trial to treat hypertriglyceridemia; ARO-ANG3 that is in Phase 2b clinical trial to reduce production of angiopoietin-like protein 3; ARO-HSD, which is in Phase 1/2a clinical trial to treat liver diseases; ARO-ENaC, which is in a Phase 1/2a clinical trial to reduce production of the epithelial sodium channel alpha subunit in the airways of the lung; ARO-C3 for the treatment of complement-mediated disease that is in Phase 1/2a clinical trial; ARO-Lung2 for the treatment of chronic obstructive pulmonary disorder; ARO-DUX4 for the treatment of facioscapulohumeral muscular dystrophy; ARO-XDH to treat uncontrolled gout; ARO-COV for the treatment of COVID-19 and other pulmonary-borne pathogens; and ARO-HIF2, which is in phase 1b clinical trial to treat clear cell renal cell carcinoma. It is also involved in the development of JNJ-3989, a subcutaneously administered RNAi therapeutic candidate to treat chronic hepatitis B virus infection; Olpasiran to reduce the production of apolipoprotein A; and ARO-AMG1 for treating genetically validated cardiovascular targets. Arrowhead Pharmaceuticals, Inc. has a license and research collaboration agreement with Janssen Pharmaceuticals, Inc. to develop ARO-JNJ1, ARO-JNJ2, and ARO-JNJ3 RNAi therapeutics for liver-expressed targets; and license and research collaboration agreement with Takeda Pharmaceuticals U.S.A., Inc. to develop RNAi therapeutic candidate as a treatment for liver disease. Arrowhead Pharmaceuticals, Inc. was incorporated in 1989 and is headquartered in Pasadena, California."
city,Pasadena
phone,626 304 3400
state,CA
country,United States
companyOfficers,[]
website,https://arrowheadpharma.com
maxAge,1
address1,177 East Colorado Boulevard
fax,626 304 3401
industry,Biotechnology
address2,Suite 700
ebitdaMargins,-1.24157
profitMargins,-1.26703
grossMargins,1
operatingCashflow,148799008
revenueGrowth,0.288
operatingMargins,-1.3038299
ebitda,-179311008
targetLowPrice,36
recommendationKey,buy
grossProfits,138287000
freeCashflow,79802624
targetMedianPrice,89
currentPrice,44.25
earningsGrowth,
currentRatio,2.469
returnOnAssets,-0.20687
numberOfAnalystOpinions,11
targetMeanPrice,85
debtToEquity,6.795
returnOnEquity,-0.44252
targetHighPrice,106
totalCash,330134016
totalDebt,25315000
totalRevenue,144423008
totalCashPerShare,3.13
financialCurrency,USD
revenuePerShare,1.386
quickRatio,2.41
recommendationMean,2.1
exchange,NMS
shortName,"Arrowhead Pharmaceuticals, Inc."
longName,"Arrowhead Pharmaceuticals, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,ARWR
messageBoardId,finmb_203142
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,30.201
beta3Year,
enterpriseToEbitda,-24.325
52WeekChange,-0.47941178
morningStarRiskRating,
forwardEps,-2.48
revenueQuarterlyGrowth,
sharesOutstanding,105460000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,3.555
sharesShort,2881070
sharesPercentSharesOut,0.0273
fundFamily,
lastFiscalYearEnd,1632960000
heldPercentInstitutions,0.6621
netIncomeToCommon,-182988000
trailingEps,-1.759
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,12.447257
heldPercentInsiders,0.02918
nextFiscalYearEnd,1696032000
yield,
mostRecentQuarter,1640908800
shortRatio,4.06
sharesShortPreviousMonthDate,1640908800
floatShares,102648160
beta,1.339134
enterpriseValue,4361773568
priceHint,2
threeYearAverageReturn,
lastSplitDate,1321488000
lastSplitFactor,1:10
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,32.31206
dateShortInterest,1643587200
pegRatio,-3.71
ytdReturn,
forwardPE,-17.842741
lastCapGain,
shortPercentOfFloat,0.0319
sharesShortPriorMonth,2673812
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,45.18
regularMarketOpen,45.14
twoHundredDayAverage,66.78805
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,46.07
navPrice,
averageDailyVolume10Day,714840
regularMarketPreviousClose,45.18
fiftyDayAverage,58.6494
trailingAnnualDividendRate,0
open,45.14
toCurrency,
averageVolume10days,714840
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,43.97
currency,USD
regularMarketVolume,838929
lastMarket,
maxSupply,
openInterest,
marketCap,4666605056
volumeAllCurrencies,
strikePrice,
averageVolume,698382
dayLow,43.97
ask,44.29
askSize,900
volume,838929
fiftyTwoWeekHigh,93.66
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,43.96
bid,44
tradeable,False
dividendYield,
bidSize,800
dayHigh,46.07
regularMarketPrice,44.25
preMarketPrice,
logo_url,https://logo.clearbit.com/arrowheadpharma.com
