,info
zip,02110
sector,Real Estate
longBusinessSummary,"STAG Industrial, Inc. (NYSE: STAG) is a real estate investment trust focused on the acquisition and operation of single-tenant, industrial properties throughout the United States. By targeting this type of property, STAG has developed an investment strategy that helps investors find a powerful balance of income plus growth."
city,Boston
phone,617-574-4777
state,MA
country,United States
companyOfficers,[]
website,https://www.stagindustrial.com
maxAge,1
address1,One Federal Street
industry,REIT—Industrial
address2,23rd Floor
ebitdaMargins,0.71992993
profitMargins,0.34213
grossMargins,0.80791
operatingCashflow,336153984
revenueGrowth,0.136
operatingMargins,0.29167
ebitda,404716992
targetLowPrice,35.5
recommendationKey,buy
grossProfits,454173000
freeCashflow,125649872
targetMedianPrice,48
currentPrice,38.96
earningsGrowth,-0.204
currentRatio,1.86
returnOnAssets,0.01947
numberOfAnalystOpinions,12
targetMeanPrice,47.29
debtToEquity,66.844
returnOnEquity,0.06373
targetHighPrice,55
totalCash,24201000
totalDebt,2268421888
totalRevenue,562158976
totalCashPerShare,0.136
financialCurrency,USD
revenuePerShare,3.44
quickRatio,1.197
recommendationMean,2.2
exchange,NYQ
shortName,"Stag Industrial, Inc."
longName,"STAG Industrial, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,STAG
messageBoardId,finmb_110044279
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,16.442
beta3Year,
enterpriseToEbitda,22.839
52WeekChange,0.22554266
morningStarRiskRating,
forwardEps,0.68
revenueQuarterlyGrowth,
sharesOutstanding,175020992
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,18.719
sharesShort,3582201
sharesPercentSharesOut,0.020499999
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.86501
netIncomeToCommon,188175008
trailingEps,1.15
lastDividendValue,0.122
SandP52WeekChange,0.12185478
priceToBook,2.0813076
heldPercentInsiders,0.00141
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,3.22
sharesShortPreviousMonthDate,1640908800
floatShares,177182143
beta,
enterpriseValue,9243144192
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1643328000
morningStarOverallRating,
earningsQuarterlyGrowth,-0.102
priceToSalesTrailing12Months,12.441706
dateShortInterest,1643587200
pegRatio,8.91
ytdReturn,
forwardPE,57.294117
lastCapGain,
shortPercentOfFloat,0.026199998
sharesShortPriorMonth,3201462
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,39.3
regularMarketOpen,39.16
twoHundredDayAverage,41.24385
trailingAnnualDividendYield,0
payoutRatio,1.2609
volume24Hr,
regularMarketDayHigh,39.85
navPrice,
averageDailyVolume10Day,1069020
regularMarketPreviousClose,39.3
fiftyDayAverage,43.4602
trailingAnnualDividendRate,0
open,39.16
toCurrency,
averageVolume10days,1069020
expireDate,
algorithm,
dividendRate,1.46
exDividendDate,1645747200
circulatingSupply,
startDate,
regularMarketDayLow,38.89
currency,USD
trailingPE,33.87826
regularMarketVolume,1086061
lastMarket,
maxSupply,
openInterest,
marketCap,6994216448
volumeAllCurrencies,
strikePrice,
averageVolume,1218474
dayLow,38.89
ask,39.3
askSize,800
volume,1086061
fiftyTwoWeekHigh,48.27
fromCurrency,
fiveYearAvgDividendYield,4.81
fiftyTwoWeekLow,31.42
bid,38.53
tradeable,False
dividendYield,0.0375
bidSize,800
dayHigh,39.85
regularMarketPrice,38.96
preMarketPrice,
logo_url,https://logo.clearbit.com/stagindustrial.com
