,info
zip,63101
sector,Utilities
fullTimeEmployees,3710
longBusinessSummary,"Spire Inc., together with its subsidiaries, engages in the purchase, retail distribution, and sale of natural gas to residential, commercial, industrial, and other end-users of natural gas in the United States. The company operates in two segments, Gas Utility and Gas Marketing. It is also involved in the marketing of natural gas. In addition, the company engages in the transportation of propane through its propane pipeline; compression of natural gas; risk management; and other activities. Further, it provides physical natural gas storage services. The company was formerly known as The Laclede Group, Inc. and changed its name to Spire Inc. in April 2016. Spire Inc. was founded in 1857 and is based in St. Louis, Missouri."
city,Saint Louis
phone,314 342 0500
state,MO
country,United States
companyOfficers,[]
website,https://www.spireenergy.com
maxAge,1
address1,700 Market Street
industry,Utilities—Regulated Gas
address2,4th Floor
ebitdaMargins,0.29461
profitMargins,0.12154
grossMargins,0.36998
operatingCashflow,249800000
revenueGrowth,0.152
operatingMargins,0.19928
ebitda,658600000
targetLowPrice,58
recommendationKey,buy
grossProfits,827100000
freeCashflow,-771987520
targetMedianPrice,69
currentPrice,63.87
earningsGrowth,
currentRatio,0.819
returnOnAssets,0.03164
numberOfAnalystOpinions,8
targetMeanPrice,68.63
debtToEquity,140.211
returnOnEquity,0.104890004
targetHighPrice,74
totalCash,4300000
totalDebt,3727099904
totalRevenue,2235500032
totalCashPerShare,0.083
financialCurrency,USD
revenuePerShare,43.324
quickRatio,0.354
recommendationMean,2.4
exchange,NYQ
shortName,Spire Inc.
longName,Spire Inc.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,SR
messageBoardId,finmb_284847
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,3.292
beta3Year,
enterpriseToEbitda,11.175
52WeekChange,0.053408146
morningStarRiskRating,
forwardEps,4.32
revenueQuarterlyGrowth,
sharesOutstanding,51741900
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,46.749
sharesShort,2421783
sharesPercentSharesOut,0.0468
fundFamily,
lastFiscalYearEnd,1632960000
heldPercentInstitutions,0.83736
netIncomeToCommon,256500000
trailingEps,4.96
lastDividendValue,0.685
SandP52WeekChange,0.17435467
priceToBook,1.3662324
heldPercentInsiders,0.03032
nextFiscalYearEnd,1696032000
yield,
mostRecentQuarter,1632960000
shortRatio,9.37
sharesShortPreviousMonthDate,1639526400
floatShares,50134615
beta,0.349721
enterpriseValue,7359761920
priceHint,2
threeYearAverageReturn,
lastSplitDate,763084800
lastSplitFactor,2:1
legalType,
lastDividendDate,1639008000
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,1.4783069
dateShortInterest,1642118400
pegRatio,2.26
ytdReturn,
forwardPE,14.784721
lastCapGain,
shortPercentOfFloat,0.0547
sharesShortPriorMonth,2441676
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,65.68
regularMarketOpen,65.13
twoHundredDayAverage,68.0335
trailingAnnualDividendYield,0.03958587
payoutRatio,0.52419996
volume24Hr,
regularMarketDayHigh,64.99
navPrice,
averageDailyVolume10Day,304160
regularMarketPreviousClose,65.68
fiftyDayAverage,63.8576
trailingAnnualDividendRate,2.6
open,65.13
toCurrency,
averageVolume10days,304160
expireDate,
algorithm,
dividendRate,2.74
exDividendDate,1639008000
circulatingSupply,
startDate,
regularMarketDayLow,63.7665
currency,USD
trailingPE,12.877016
regularMarketVolume,44997
lastMarket,
maxSupply,
openInterest,
marketCap,3304755200
volumeAllCurrencies,
strikePrice,
averageVolume,328569
dayLow,63.7665
ask,64.15
askSize,800
volume,44997
fiftyTwoWeekHigh,77.95
fromCurrency,
fiveYearAvgDividendYield,3.27
fiftyTwoWeekLow,59.6
bid,64.1
tradeable,False
dividendYield,0.0417
bidSize,900
dayHigh,64.99
regularMarketPrice,63.87
preMarketPrice,
logo_url,https://logo.clearbit.com/spireenergy.com
