,info
zip,20814
sector,Financial Services
fullTimeEmployees,1000
longBusinessSummary,"Walker & Dunlop, Inc., through its subsidiaries, originates, sells, and services a range of multifamily and other commercial real estate financing products and services for owners and developers of real estate in the United States. The company offers first mortgage, second trust, supplemental, construction, mezzanine, preferred equity, small-balance, and bridge/interim loans. It also provides multifamily finance for manufactured housing communities, student housing, affordable housing, and senior housing properties under the Fannie Mae's DUS program; and construction and permanent loans to developers and owners of multifamily housing, affordable housing, senior housing, and healthcare facilities. In addition, the company acts as an intermediary in the placement of commercial real estate debt between institutional sources of capital, including life insurance companies, investment banks, commercial banks, pension funds, CMBS conduits, and other institutional investors, as well as owners of various types of commercial real estate. Further, it advises on capital structure; develops the financing package; facilitates negotiations between its client and institutional sources of capital; coordinates due diligence; and assists in closing the transaction. Additionally, the company offers property sales brokerage, underwriting and risk management, and servicing and asset management services. Walker & Dunlop, Inc. was founded in 1937 and is headquartered in Bethesda, Maryland."
city,Bethesda
phone,301 215 5500
state,MD
country,United States
companyOfficers,[]
website,https://www.walkerdunlop.com
maxAge,1
address1,7501 Wisconsin Avenue
industry,Mortgage Finance
address2,Suite 1200E
ebitdaMargins,0
profitMargins,0.21017
grossMargins,1
operatingCashflow,
revenueGrowth,0.178
operatingMargins,0.27842
ebitda,
targetLowPrice,155
recommendationKey,strong_buy
grossProfits,1264484000
freeCashflow,
targetMedianPrice,160
currentPrice,139.18
earningsGrowth,-0.064
currentRatio,1.375
returnOnAssets,0.054770004
numberOfAnalystOpinions,5
targetMeanPrice,171.2
debtToEquity,170.113
returnOnEquity,0.19134001
targetHighPrice,191
totalCash,342999008
totalDebt,2688148992
totalRevenue,1264483968
totalCashPerShare,10.943
financialCurrency,USD
revenuePerShare,40.684
quickRatio,0.423
recommendationMean,1.4
exchange,NYQ
shortName,"Walker & Dunlop, Inc"
longName,"Walker & Dunlop, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,WD
messageBoardId,finmb_49410774
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,5.328
beta3Year,
enterpriseToEbitda,
52WeekChange,0.42383635
morningStarRiskRating,
forwardEps,10.73
revenueQuarterlyGrowth,
sharesOutstanding,32846900
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,49.458
sharesShort,336858
sharesPercentSharesOut,0.010299999
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.75024
netIncomeToCommon,265762000
trailingEps,8.15
lastDividendValue,0.5
SandP52WeekChange,0.14938748
priceToBook,2.8141048
heldPercentInsiders,0.07487
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,2.69
sharesShortPreviousMonthDate,1639526400
floatShares,29040230
beta,1.273495
enterpriseValue,6737533952
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1637193600
morningStarOverallRating,
earningsQuarterlyGrowth,-0.038
priceToSalesTrailing12Months,3.6154125
dateShortInterest,1642118400
pegRatio,1.42
ytdReturn,
forwardPE,12.971108
lastCapGain,
shortPercentOfFloat,0.0150999995
sharesShortPriorMonth,407744
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,138.18
regularMarketOpen,136.76
twoHundredDayAverage,119.77445
trailingAnnualDividendYield,0.014473875
payoutRatio,0.22379999
volume24Hr,
regularMarketDayHigh,140.84
navPrice,
averageDailyVolume10Day,201100
regularMarketPreviousClose,138.18
fiftyDayAverage,143.4632
trailingAnnualDividendRate,2
open,136.76
toCurrency,
averageVolume10days,201100
expireDate,
algorithm,
dividendRate,2.4
exDividendDate,1645142400
circulatingSupply,
startDate,
regularMarketDayLow,135.315
currency,USD
trailingPE,17.077301
regularMarketVolume,154835
lastMarket,
maxSupply,
openInterest,
marketCap,4571631104
volumeAllCurrencies,
strikePrice,
averageVolume,131922
dayLow,135.315
ask,138.89
askSize,800
volume,154835
fiftyTwoWeekHigh,156.77
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,95.01
bid,138.48
tradeable,False
dividendYield,0.0174
bidSize,800
dayHigh,140.84
regularMarketPrice,139.18
preMarketPrice,
logo_url,https://logo.clearbit.com/walkerdunlop.com
