,info
zip,01104
sector,Utilities
fullTimeEmployees,9227
longBusinessSummary,"Eversource Energy, a public utility holding company, engages in the energy delivery business. The company operates through Electric Distribution, Electric Transmission, Natural Gas Distribution, and Water Distribution segments. It is involved in the transmission and distribution of electricity; solar power facilities; and distribution of natural gas. The company operates regulated water utilities that provide water services to approximately 226,000 customers. It serves residential, commercial, industrial, municipal and fire protection, and other customers in Connecticut, Massachusetts, and New Hampshire. The company was formerly known as Northeast Utilities and changed its name to Eversource Energy in April 2015. Eversource Energy is based in Springfield, Massachusetts."
city,Springfield
phone,800 286 5000
state,MA
country,United States
companyOfficers,[]
website,https://www.eversource.com
maxAge,1
address1,300 Cadwell Drive
industry,Utilities—Regulated Electric
ebitdaMargins,0.32249
profitMargins,0.12375
grossMargins,0.48169997
operatingCashflow,1962599936
revenueGrowth,0.111
operatingMargins,0.21066
ebitda,3180729088
targetLowPrice,85
recommendationKey,buy
grossProfits,4751056000
freeCashflow,-520502112
targetMedianPrice,91
currentPrice,82.82
earningsGrowth,0.124
currentRatio,0.559
returnOnAssets,0.027460001
numberOfAnalystOpinions,17
targetMeanPrice,92.12
debtToEquity,137.75
returnOnEquity,0.08477
targetHighPrice,102
totalCash,66773000
totalDebt,20325535744
totalRevenue,9863085056
totalCashPerShare,0.194
financialCurrency,USD
revenuePerShare,28.674
quickRatio,0.257
recommendationMean,2.3
exchange,NYQ
shortName,Eversource Energy (D/B/A)
longName,Eversource Energy
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,ES
messageBoardId,finmb_292525
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,4.962
beta3Year,
enterpriseToEbitda,15.387
52WeekChange,0.053019762
morningStarRiskRating,
forwardEps,4.37
revenueQuarterlyGrowth,
sharesOutstanding,343806016
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,42.392
sharesShort,4718914
sharesPercentSharesOut,0.0137
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.82551
netIncomeToCommon,1220526976
trailingEps,3.54
lastDividendValue,0.603
SandP52WeekChange,0.12185478
priceToBook,1.9536706
heldPercentInsiders,0.0038
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,3.02
sharesShortPreviousMonthDate,1640908800
floatShares,343237810
beta,0.421183
enterpriseValue,48940847104
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1639612800
morningStarOverallRating,
earningsQuarterlyGrowth,0.128
priceToSalesTrailing12Months,2.8922513
dateShortInterest,1643587200
pegRatio,3.19
ytdReturn,
forwardPE,18.951946
lastCapGain,
shortPercentOfFloat,0.0156
sharesShortPriorMonth,3696082
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,82.28
regularMarketOpen,81.37
twoHundredDayAverage,85.65935
trailingAnnualDividendYield,0.02929023
payoutRatio,0.6808
volume24Hr,
regularMarketDayHigh,82.845
navPrice,
averageDailyVolume10Day,2460610
regularMarketPreviousClose,82.28
fiftyDayAverage,87.6136
trailingAnnualDividendRate,2.41
open,81.37
toCurrency,
averageVolume10days,2460610
expireDate,
algorithm,
dividendRate,2.55
exDividendDate,1646179200
circulatingSupply,
startDate,
regularMarketDayLow,81.32
currency,USD
trailingPE,23.395481
regularMarketVolume,2208930
lastMarket,
maxSupply,
openInterest,
marketCap,28526520320
volumeAllCurrencies,
strikePrice,
averageVolume,1613508
dayLow,81.32
ask,84.61
askSize,800
volume,2208930
fiftyTwoWeekHigh,92.66
fromCurrency,
fiveYearAvgDividendYield,2.79
fiftyTwoWeekLow,76.64
bid,82.69
tradeable,False
dividendYield,0.0308
bidSize,900
dayHigh,82.845
regularMarketPrice,82.82
preMarketPrice,
logo_url,https://logo.clearbit.com/eversource.com
