,info
zip,77024
sector,Energy
fullTimeEmployees,503
longBusinessSummary,"Coterra Energy Inc., an independent oil and gas company, explores for, exploits, develops, produces, and markets oil and gas properties in the United States. It primarily focuses on the Marcellus Shale with approximately 175,000 net acres in the dry gas window of the play located in Susquehanna County, Pennsylvania. The company sells its natural gas to industrial customers, local distribution companies, gas marketers, and power generation facilities through gathering systems and pipelines. As of December 31, 2020, it had proved reserves of approximately 13,672 billion cubic feet of gas; and 15 thousand barrels of oil or other liquid hydrocarbons. Coterra Energy Inc. was incorporated in 1989 and is headquartered in Houston, Texas."
city,Houston
phone,281 589 4600
state,TX
country,United States
companyOfficers,[]
website,https://www.cabotog.com
maxAge,1
address1,Three Memorial City Plaza
industry,Oil & Gas E&P
address2,Suite 1400 840 Gessner Road
ebitdaMargins,0.47245
profitMargins,0.18084
grossMargins,0.67134005
operatingCashflow,1022505024
revenueGrowth,0.925
operatingMargins,0.27679002
ebitda,916337984
targetLowPrice,18
recommendationKey,buy
grossProfits,760715000
freeCashflow,388804256
targetMedianPrice,27
currentPrice,22.59
earningsGrowth,
currentRatio,0.95
returnOnAssets,0.07334
numberOfAnalystOpinions,25
targetMeanPrice,27.56
debtToEquity,42.017
returnOnEquity,0.15783
targetHighPrice,35
totalCash,76270000
totalDebt,977358016
totalRevenue,1939540992
totalCashPerShare,0.094
financialCurrency,USD
revenuePerShare,4.858
quickRatio,0.894
recommendationMean,2.3
exchange,NYQ
shortName,Coterra Energy Inc.
longName,Coterra Energy Inc.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,CTRA
messageBoardId,finmb_258181
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,9.94
beta3Year,
enterpriseToEbitda,21.04
52WeekChange,0.23173392
morningStarRiskRating,
forwardEps,3.42
revenueQuarterlyGrowth,
sharesOutstanding,813577984
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,5.82
sharesShort,28319398
sharesPercentSharesOut,0.0348
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.94469
netIncomeToCommon,350737984
trailingEps,0.879
lastDividendValue,0.3
SandP52WeekChange,0.12185478
priceToBook,3.8814433
heldPercentInsiders,0.0162
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,3.42
sharesShortPreviousMonthDate,1640908800
floatShares,797639653
beta,-0.20537
enterpriseValue,19279806464
priceHint,2
threeYearAverageReturn,
lastSplitDate,1376524800
lastSplitFactor,2:1
legalType,
lastDividendDate,1636675200
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,9.475813
dateShortInterest,1643587200
pegRatio,0.1
ytdReturn,
forwardPE,6.605263
lastCapGain,
shortPercentOfFloat,0.037100002
sharesShortPriorMonth,21548704
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,22.79
regularMarketOpen,22.51
twoHundredDayAverage,19.0832
trailingAnnualDividendYield,0.018429134
payoutRatio,0.4773
volume24Hr,
regularMarketDayHigh,22.69
navPrice,
averageDailyVolume10Day,7165920
regularMarketPreviousClose,22.79
fiftyDayAverage,21.1886
trailingAnnualDividendRate,0.42
open,22.51
toCurrency,
averageVolume10days,7165920
expireDate,
algorithm,
dividendRate,0.45
exDividendDate,1636675200
circulatingSupply,
startDate,
regularMarketDayLow,22.2
currency,USD
trailingPE,25.69966
regularMarketVolume,6765118
lastMarket,
maxSupply,
openInterest,
marketCap,18378727424
volumeAllCurrencies,
strikePrice,
averageVolume,8148543
dayLow,22.2
ask,22.7
askSize,800
volume,6765118
fiftyTwoWeekHigh,24.39
fromCurrency,
fiveYearAvgDividendYield,1.51
fiftyTwoWeekLow,14.28
bid,22.51
tradeable,False
dividendYield,0.0197
bidSize,800
dayHigh,22.69
regularMarketPrice,22.59
preMarketPrice,
logo_url,https://logo.clearbit.com/cabotog.com
