,info
zip,311121
sector,Consumer Cyclical
fullTimeEmployees,258578
longBusinessSummary,"Alibaba Group Holding Limited, through its subsidiaries, provides technology infrastructure and marketing reach to merchants, brands, retailers, and other businesses to engage with their users and customers in the People's Republic of China and internationally. It operates through four segments: Core Commerce, Cloud Computing, Digital Media and Entertainment, and Innovation Initiatives and Others. The company operates Taobao Marketplace, a social commerce platform; Tmall, a third-party online and mobile commerce platform for brands and retailers; Alimama, a monetization platform; 1688.com and Alibaba.com, which are online wholesale marketplaces; AliExpress, a retail marketplace; Lazada, Trendyol, and Daraz that are e-commerce platforms; and Tmall Global and Kaola, which are import e-commerce platforms. It also operates Lingshoutong that connects FMCG manufacturers and their distributors to small retailers; Cainiao Network logistic services platform; Ele.me, an on-demand delivery and local services platform; Koubei, a restaurant and local services guide platform; and Fliggy, an online travel platform. In addition, the company offers pay-for-performance, in-feed, and display marketing services; and Taobao Ad Network and Exchange, a real-time online bidding marketing exchange. Further, it provides elastic computing, database, storage, virtualization network, large-scale computing, security, management and application, big data analytics, machine learning platform, and Internet of Things services. Additionally, the company operates Youku, an online video platform; Alibaba Pictures and other content platforms that provide online videos, films, live events, news feeds, literature, music, and others; Amap, a mobile digital map, navigation, and real-time traffic information app; DingTalk, a business efficiency app; and Tmall Genie, an AI-enabled smart speaker. The company was incorporated in 1999 and is based in Hangzhou, the People's Republic of China."
city,Hangzhou
phone,86 571 8502 2088
country,China
companyOfficers,[]
website,https://www.alibabagroup.com
maxAge,1
address1,969 West Wen Yi Road
fax,86 571 8526 9066
industry,Internet Retail
address2,Yu Hang District
ebitdaMargins,0.19149
profitMargins,0.15305
grossMargins,0.38781
operatingCashflow,196824006656
revenueGrowth,0.294
operatingMargins,0.13144
ebitda,156045000704
targetLowPrice,130.3
recommendationKey,buy
grossProfits,297772000000
freeCashflow,150922248192
targetMedianPrice,190.44
currentPrice,118.99
earningsGrowth,-0.812
currentRatio,1.645
returnOnAssets,0.042379998
numberOfAnalystOpinions,51
targetMeanPrice,200.4
debtToEquity,16.682
returnOnEquity,0.11253
targetHighPrice,315.73
totalCash,459204984832
totalDebt,183158996992
totalRevenue,814909030400
totalCashPerShare,170.376
financialCurrency,CNY
revenuePerShare,301.086
quickRatio,1.184
recommendationMean,2
exchange,NYQ
shortName,Alibaba Group Holding Limited
longName,Alibaba Group Holding Limited
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,BABA
messageBoardId,finmb_42083601
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,0.239
beta3Year,
enterpriseToEbitda,1.246
52WeekChange,-0.53153545
morningStarRiskRating,
forwardEps,9.2
revenueQuarterlyGrowth,
sharesOutstanding,2710909952
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,357.23
sharesShort,47178243
sharesPercentSharesOut,0.0174
fundFamily,
lastFiscalYearEnd,1617148800
heldPercentInstitutions,0.19847
netIncomeToCommon,124456001536
trailingEps,7.139
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,0.33309072
heldPercentInsiders,0.26218998
nextFiscalYearEnd,1680220800
yield,
mostRecentQuarter,1632960000
shortRatio,1.92
sharesShortPreviousMonthDate,1640908800
floatShares,1920015242
beta,0.830929
enterpriseValue,194422964224
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,-0.81
priceToSalesTrailing12Months,0.40124404
dateShortInterest,1643587200
pegRatio,182.94
ytdReturn,
forwardPE,12.933696
lastCapGain,
shortPercentOfFloat,
sharesShortPriorMonth,54048286
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,124.43
regularMarketOpen,120.88
twoHundredDayAverage,166.90285
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,120.88
navPrice,
averageDailyVolume10Day,18203190
regularMarketPreviousClose,124.43
fiftyDayAverage,122.7874
trailingAnnualDividendRate,0
open,120.88
toCurrency,
averageVolume10days,18203190
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,117.2
currency,USD
trailingPE,16.6676
regularMarketVolume,20959535
lastMarket,
maxSupply,
openInterest,
marketCap,326977388544
volumeAllCurrencies,
strikePrice,
averageVolume,23474779
dayLow,117.2
ask,118.1
askSize,1100
volume,20959535
fiftyTwoWeekHigh,259.46
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,108.7
bid,117.5
tradeable,False
dividendYield,
bidSize,1200
dayHigh,120.88
regularMarketPrice,118.99
preMarketPrice,
logo_url,https://logo.clearbit.com/alibabagroup.com
