,info
zip,27609
sector,Financial Services
longBusinessSummary,"First Citizens BancShares, Inc. operates as the holding company for First-Citizens Bank & Trust Company that provides retail and commercial banking services to individuals, businesses, and professionals. The company's deposit products include checking, savings, money market, and time deposit accounts. Its loan product portfolio comprises commercial construction and land development, commercial mortgage, commercial and industrial, and lease financing loans, as well as small business administration paycheck protection program loans; and consumer loans, such as residential and revolving mortgage, construction and land development, consumer auto, and other consumer loans. The company also offers treasury services products, cardholder and merchant services, wealth management services, and various other products and services; investment products, including annuities, discount brokerage services, and third-party mutual funds, as well as investment management and advisory services; and defined benefit and defined contribution, insurance, private banking, trust, fiduciary, philanthropy, and special asset services. The company provides its products and services through its branch network, as well as through digital banking, telephone banking, and various ATM networks. As of December 31, 2020, it operated 542 branches in Arizona, California, Colorado, Florida, Georgia, Kansas, Maryland, Missouri, North Carolina, New Mexico, Oklahoma, Oregon, South Carolina, Tennessee, Texas, Virginia, Washington, Wisconsin, and West Virginia. First Citizens BancShares, Inc. was founded in 1898 and is headquartered in Raleigh, North Carolina."
city,Raleigh
phone,919 716 7000
state,NC
country,United States
companyOfficers,[]
website,https://www.firstcitizens.com
maxAge,1
address1,4300 Six Forks Road
industry,Banks—Regional
ebitdaMargins,0
profitMargins,0.2829
grossMargins,0
operatingCashflow,
revenueGrowth,-0.007
operatingMargins,0.38792
ebitda,
targetLowPrice,1000
recommendationKey,buy
grossProfits,1935171000
freeCashflow,
targetMedianPrice,1050
currentPrice,730.59
earningsGrowth,-0.111
currentRatio,
returnOnAssets,0.01011
numberOfAnalystOpinions,3
targetMeanPrice,1041.67
debtToEquity,
returnOnEquity,0.12211
targetHighPrice,1075
totalCash,337814016
totalDebt,1783479040
totalRevenue,1935170944
totalCashPerShare,34.413
financialCurrency,USD
revenuePerShare,197.136
quickRatio,
recommendationMean,1.7
exchange,NMS
shortName,"First Citizens BancShares, Inc."
longName,"First Citizens BancShares, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,FCNCA
messageBoardId,finmb_343779
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,4.829
beta3Year,
enterpriseToEbitda,
52WeekChange,0.2920686
morningStarRiskRating,
forwardEps,97.12
revenueQuarterlyGrowth,
sharesOutstanding,14960000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,447.955
sharesShort,354031
sharesPercentSharesOut,0.0361
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.36321
netIncomeToCommon,528915008
trailingEps,53.881
lastDividendValue,0.47
SandP52WeekChange,0.16484392
priceToBook,1.6309452
heldPercentInsiders,0.2024
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,1.75
sharesShortPreviousMonthDate,1639526400
floatShares,7392244
beta,1.142929
enterpriseValue,9344823296
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1636416000
morningStarOverallRating,
earningsQuarterlyGrowth,-0.107
priceToSalesTrailing12Months,6.005184
dateShortInterest,1642118400
pegRatio,
ytdReturn,
forwardPE,7.5225496
lastCapGain,
shortPercentOfFloat,0.0317
sharesShortPriorMonth,567149
impliedSharesOutstanding,9816400
category,
fiveYearAverageReturn,
previousClose,770.06
regularMarketOpen,767.54
twoHundredDayAverage,841.26447
trailingAnnualDividendYield,0.0024413683
payoutRatio,0.0349
volume24Hr,
regularMarketDayHigh,767.54
navPrice,
averageDailyVolume10Day,202160
regularMarketPreviousClose,770.06
fiftyDayAverage,836.9626
trailingAnnualDividendRate,1.88
open,767.54
toCurrency,
averageVolume10days,202160
expireDate,
algorithm,
dividendRate,1.88
exDividendDate,1645747200
circulatingSupply,
startDate,
regularMarketDayLow,727.485
currency,USD
trailingPE,13.559325
regularMarketVolume,116670
lastMarket,
maxSupply,
openInterest,
marketCap,11621057536
volumeAllCurrencies,
strikePrice,
averageVolume,129911
dayLow,727.485
ask,731.28
askSize,1200
volume,116670
fiftyTwoWeekHigh,947.71
fromCurrency,
fiveYearAvgDividendYield,0.32
fiftyTwoWeekLow,591.52
bid,729.03
tradeable,False
dividendYield,0.0023999999
bidSize,1200
dayHigh,767.54
regularMarketPrice,730.59
preMarketPrice,
logo_url,https://logo.clearbit.com/firstcitizens.com
