,info
zip,06902
sector,Technology
fullTimeEmployees,147
longBusinessSummary,"ReneSola Ltd, through its subsidiaries, develops, builds, operates, and sells solar power projects in the United States and Europe. It operates through three segments: Solar Power Project Development, EPC Services, and Electricity Generation Revenue. The company also develops community solar gardens; and sells projects rights. In addition, its engineering, and procurement and construction business include engineering design, procurement of solar modules, balance-of-system components and other components, and construction contracting and management services. Further, the company generates and sells electricity. As of December 31, 2020, it operated approximately 100 solar power projects with an aggregate capacity of 173 megawatts. The company has strategic partnership agreements with Emeren Limited and Terra Aurea Gela S.r.l to co-develop ground-mounted solar projects in Italy. ReneSola Ltd was founded in 2005 and is headquartered in Stamford, Connecticut."
city,Stamford
phone,347 577 9055
state,CT
country,United States
companyOfficers,[]
website,https://www.renesolapower.com
maxAge,1
address1,850 Canal Street
fax,347 577 9985
industry,Solar
address2,3rd Floor
ebitdaMargins,0.07977
profitMargins,0.14218001
grossMargins,0.35726002
operatingCashflow,-18506084
revenueGrowth,0.594
operatingMargins,-0.0112
ebitda,5842878
targetLowPrice,10
recommendationKey,strong_buy
grossProfits,16685782
freeCashflow,-28853016
targetMedianPrice,12.25
currentPrice,5.56
earningsGrowth,-0.767
currentRatio,9.659
returnOnAssets,-0.00121
numberOfAnalystOpinions,4
targetMeanPrice,12.38
debtToEquity,13.672
returnOnEquity,0.03383
targetHighPrice,15
totalCash,275388000
totalDebt,64035000
totalRevenue,73248200
totalCashPerShare,3.948
financialCurrency,USD
revenuePerShare,1.115
quickRatio,8.901
recommendationMean,1.5
exchange,NYQ
shortName,Renesola Ltd. American Depsitar
longName,ReneSola Ltd
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,SOL
messageBoardId,finmb_28493062
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,3.03
beta3Year,
enterpriseToEbitda,37.987
52WeekChange,-0.64965343
morningStarRiskRating,
forwardEps,0.33
revenueQuarterlyGrowth,
sharesOutstanding,69748400
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,6.062
sharesShort,1551902
sharesPercentSharesOut,0.0223
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.41311002
netIncomeToCommon,10414486
trailingEps,0.159
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,0.91718906
heldPercentInsiders,0
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,1.27
sharesShortPreviousMonthDate,1640908800
floatShares,37307204
beta,2.356041
enterpriseValue,221954240
priceHint,2
threeYearAverageReturn,
lastSplitDate,1486684800
lastSplitFactor,1:5
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,-0.663
priceToSalesTrailing12Months,5.294343
dateShortInterest,1643587200
pegRatio,2.13
ytdReturn,
forwardPE,16.848484
lastCapGain,
shortPercentOfFloat,
sharesShortPriorMonth,1904681
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,5.7
regularMarketOpen,5.7
twoHundredDayAverage,7.1426
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,5.71
navPrice,
averageDailyVolume10Day,686200
regularMarketPreviousClose,5.7
fiftyDayAverage,5.7694
trailingAnnualDividendRate,0
open,5.7
toCurrency,
averageVolume10days,686200
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,5.4901
currency,USD
trailingPE,34.968555
regularMarketVolume,465581
lastMarket,
maxSupply,
openInterest,
marketCap,387801088
volumeAllCurrencies,
strikePrice,
averageVolume,1437491
dayLow,5.4901
ask,5.52
askSize,1000
volume,465581
fiftyTwoWeekHigh,18.3
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,4.65
bid,5.46
tradeable,False
dividendYield,
bidSize,900
dayHigh,5.71
regularMarketPrice,5.56
preMarketPrice,
logo_url,https://logo.clearbit.com/renesolapower.com
