,info
zip,92675
sector,Healthcare
fullTimeEmployees,24400
longBusinessSummary,"The Ensign Group, Inc. provides skilled nursing, senior living, and rehabilitative services. It operates in two segments, Transitional and Skilled Services and Real Estate. The company offers transitional and skilled services, which include short and long-term nursing care services for patients with chronic conditions, prolonged illness, and the elderly; and physical, occupational, and speech therapies and other rehabilitative and healthcare services. It also provides standard services, such as room and board, special nutritional programs, social, recreational, entertainment, and other services. In addition, the company offers senior living, as well as mobile diagnostics services; leases real estate properties; and provides other ancillary services consisting of digital x-ray, ultrasound, electrocardiogram, laboratory, sub-acute, and patient transportation services to people in their homes or at long-term care facilities. As of February 2, 2022, it operated 248 healthcare facilities in Arizona, California, Colorado, Idaho, Iowa, Kansas, Nebraska, Nevada, South Carolina, Texas, Utah, Washington, and Wisconsin. The company was founded in 1999 and is based in San Juan Capistrano, California."
city,San Juan Capistrano
phone,949 487 9500
state,CA
country,United States
companyOfficers,[]
website,https://www.ensigngroup.net
maxAge,1
address1,29222 Rancho Viejo Road
industry,Medical Care Facilities
address2,Suite 127
ebitdaMargins,0.118760005
profitMargins,0.074990004
grossMargins,0.18038
operatingCashflow,295679008
revenueGrowth,0.116
operatingMargins,0.09781
ebitda,304423008
targetLowPrice,87
recommendationKey,buy
grossProfits,420243000
freeCashflow,92142752
targetMedianPrice,96
currentPrice,80.21
earningsGrowth,0.078
currentRatio,1.383
returnOnAssets,0.059369996
numberOfAnalystOpinions,5
targetMeanPrice,93.4
debtToEquity,131.672
returnOnEquity,0.22343001
targetHighPrice,98
totalCash,317464000
totalDebt,1289453952
totalRevenue,2563347968
totalCashPerShare,5.803
financialCurrency,USD
revenuePerShare,47.223
quickRatio,1.307
recommendationMean,1.6
exchange,NMS
shortName,"The Ensign Group, Inc."
longName,"The Ensign Group, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,ENSG
messageBoardId,finmb_4295645
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,1.98
beta3Year,
enterpriseToEbitda,16.669
52WeekChange,-0.14977324
morningStarRiskRating,
forwardEps,4.31
revenueQuarterlyGrowth,
sharesOutstanding,55254800
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,17.902
sharesShort,1486243
sharesPercentSharesOut,0.0269
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.92780995
netIncomeToCommon,192232992
trailingEps,3.389
lastDividendValue,0.055
SandP52WeekChange,0.17128062
priceToBook,4.480505
heldPercentInsiders,0.05274
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,6.76
sharesShortPreviousMonthDate,1640908800
floatShares,51744182
beta,0.996519
enterpriseValue,5074397184
priceHint,2
threeYearAverageReturn,
lastSplitDate,1569888000
lastSplitFactor,1069:1000
legalType,
lastDividendDate,1640822400
morningStarOverallRating,
earningsQuarterlyGrowth,0.098
priceToSalesTrailing12Months,1.728984
dateShortInterest,1643587200
pegRatio,1.27
ytdReturn,
forwardPE,18.610209
lastCapGain,
shortPercentOfFloat,0.0458
sharesShortPriorMonth,1670619
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,74.99
regularMarketOpen,76
twoHundredDayAverage,80.75275
trailingAnnualDividendYield,0.0028003734
payoutRatio,0.0619
volume24Hr,
regularMarketDayHigh,80.99
navPrice,
averageDailyVolume10Day,246310
regularMarketPreviousClose,74.99
fiftyDayAverage,78.2902
trailingAnnualDividendRate,0.21
open,76
toCurrency,
averageVolume10days,246310
expireDate,
algorithm,
dividendRate,0.22
exDividendDate,1640822400
circulatingSupply,
startDate,
regularMarketDayLow,74.93
currency,USD
trailingPE,23.66775
regularMarketVolume,83174
lastMarket,
maxSupply,
openInterest,
marketCap,4431987712
volumeAllCurrencies,
strikePrice,
averageVolume,235962
dayLow,74.93
ask,79.61
askSize,900
volume,83174
fiftyTwoWeekHigh,98.66
fromCurrency,
fiveYearAvgDividendYield,0.47
fiftyTwoWeekLow,68.29
bid,79.22
tradeable,False
dividendYield,0.0029
bidSize,1400
dayHigh,80.99
regularMarketPrice,80.21
preMarketPrice,
logo_url,https://logo.clearbit.com/ensigngroup.net
