,info
zip,94105
sector,Consumer Cyclical
fullTimeEmployees,117000
longBusinessSummary,"The Gap, Inc. operates as an apparel retail company. The company offers apparel, accessories, and personal care products for men, women, and children under the Old Navy, Gap, Banana Republic, Athleta, Intermix, and Janie and Jack brands. Its products include denim, tees, fleece, and khakis; eyewear, jewelry, shoes, handbags, and fragrances; and fitness and lifestyle products for use in yoga, training, sports, travel, and everyday activities for women and girls. The company offers its products through company-operated stores, franchise stores, Websites, third-party arrangements, and catalogs. It has franchise agreements with unaffiliated franchisees to operate Old Navy, Gap, Athleta, and Banana Republic stores and websites in Asia, Europe, Latin America, the Middle East, and Africa. As of March 04, 2021, the company had 3,100 company-operated stores and 615 franchise stores. It also provides its products through e-commerce sites. The Gap, Inc. was founded in 1969 and is headquartered in San Francisco, California."
city,San Francisco
phone,415 427 0100
state,CA
country,United States
companyOfficers,[]
website,https://www.gapinc.com
maxAge,1
address1,Two Folsom Street
industry,Apparel Retail
ebitdaMargins,0.08033
profitMargins,0.030539999
grossMargins,0.4923
operatingCashflow,520000000
revenueGrowth,-0.013
operatingMargins,0.05027
ebitda,1331000064
targetLowPrice,14
recommendationKey,hold
grossProfits,6080000000
freeCashflow,-517000000
targetMedianPrice,21
currentPrice,14.54
earningsGrowth,
currentRatio,1.362
returnOnAssets,0.03835
numberOfAnalystOpinions,20
targetMeanPrice,21.09
debtToEquity,229.386
returnOnEquity,0.19620001
targetHighPrice,29.5
totalCash,1076000000
totalDebt,6392999936
totalRevenue,16568999936
totalCashPerShare,2.882
financialCurrency,USD
revenuePerShare,43.95
quickRatio,0.281
recommendationMean,2.9
exchange,NYQ
shortName,"Gap, Inc. (The)"
longName,"The Gap, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,GPS
messageBoardId,finmb_274265
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,0.649
beta3Year,
enterpriseToEbitda,8.074
52WeekChange,-0.4110976
morningStarRiskRating,
forwardEps,1.91
revenueQuarterlyGrowth,
sharesOutstanding,373403008
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,7.452
sharesShort,21837816
sharesPercentSharesOut,0.0585
fundFamily,
lastFiscalYearEnd,1611964800
heldPercentInstitutions,0.59758
netIncomeToCommon,506000000
trailingEps,1.323
lastDividendValue,0.12
SandP52WeekChange,0.12185478
priceToBook,1.951154
heldPercentInsiders,0.47581002
nextFiscalYearEnd,1675036800
yield,
mostRecentQuarter,1635552000
shortRatio,2.54
sharesShortPreviousMonthDate,1640908800
floatShares,229138901
beta,1.672302
enterpriseValue,10746283008
priceHint,2
threeYearAverageReturn,
lastSplitDate,930009600
lastSplitFactor,3:2
legalType,
lastDividendDate,1641254400
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,0.32767698
dateShortInterest,1643587200
pegRatio,2.2
ytdReturn,
forwardPE,7.6125655
lastCapGain,
shortPercentOfFloat,0.1094
sharesShortPriorMonth,20786443
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,14.53
regularMarketOpen,14.47
twoHundredDayAverage,24.74585
trailingAnnualDividendYield,0.01651755
payoutRatio,0.36009997
volume24Hr,
regularMarketDayHigh,14.82
navPrice,
averageDailyVolume10Day,9340880
regularMarketPreviousClose,14.53
fiftyDayAverage,17.1344
trailingAnnualDividendRate,0.24
open,14.47
toCurrency,
averageVolume10days,9340880
expireDate,
algorithm,
dividendRate,0.48
exDividendDate,1641254400
circulatingSupply,
startDate,
regularMarketDayLow,14.36
currency,USD
trailingPE,10.990174
regularMarketVolume,6436795
lastMarket,
maxSupply,
openInterest,
marketCap,5429279744
volumeAllCurrencies,
strikePrice,
averageVolume,10848545
dayLow,14.36
ask,16.28
askSize,2900
volume,6436795
fiftyTwoWeekHigh,37.63
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,14.35
bid,14.43
tradeable,False
dividendYield,0.033
bidSize,4000
dayHigh,14.82
regularMarketPrice,14.54
preMarketPrice,
logo_url,https://logo.clearbit.com/gapinc.com
