,info
zip,33178-2428
sector,Consumer Cyclical
fullTimeEmployees,40000
longBusinessSummary,"Carnival Corporation & plc operates as a leisure travel company. Its ships visit approximately 700 ports under the Carnival Cruise Line, Princess Cruises, Holland America Line, P&O Cruises (Australia), Seabourn, Costa Cruises, AIDA Cruises, P&O Cruises (UK), and Cunard brand names. The company also provides port destinations and other services, as well as owns and owns and operates hotels, lodges, glass-domed railcars, and motor coaches. It sells its cruises primarily through travel agents, tour operators, vacation planners, and websites. The company operates in the United States, Canada, Continental Europe, the United Kingdom, Australia, New Zealand, Asia, and internationally. It operates 87 ships with 223,000 lower berths. Carnival Corporation & plc was founded in 1972 and is headquartered in Miami, Florida."
city,Miami
phone,305 599 2600
state,FL
country,United States
companyOfficers,[]
website,https://www.carnivalcorp.com
maxAge,1
address1,Carnival Place
fax,305 406 8630
industry,Travel Services
address2,3655 N.W. 87th Avenue
ebitdaMargins,-2.12316
profitMargins,0
grossMargins,-0.42400002
operatingCashflow,-4108999936
revenueGrowth,36.853
operatingMargins,-3.2935
ebitda,-4051000064
targetLowPrice,
recommendationKey,none
grossProfits,-809000000
freeCashflow,-4111124992
targetMedianPrice,
currentPrice,22.17
earningsGrowth,
currentRatio,0.974
returnOnAssets,-0.07345
numberOfAnalystOpinions,
targetMeanPrice,
debtToEquity,285.013
returnOnEquity,-0.58112
targetHighPrice,
totalCash,9139000320
totalDebt,34611998720
totalRevenue,1908000000
totalCashPerShare,7.802
financialCurrency,USD
revenuePerShare,1.699
quickRatio,0.902
recommendationMean,
exchange,NYQ
shortName,Carnival Corporation
longName,Carnival Corporation & plc
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,CCL
messageBoardId,finmb_258823
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,26.961
beta3Year,
enterpriseToEbitda,-12.699
52WeekChange,-0.14632267
morningStarRiskRating,
forwardEps,1.62
revenueQuarterlyGrowth,
sharesOutstanding,986364032
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,10.69
sharesShort,83475921
sharesPercentSharesOut,0.0713
fundFamily,
lastFiscalYearEnd,1638230400
heldPercentInstitutions,0.54153
netIncomeToCommon,-9500999680
trailingEps,-8.46
lastDividendValue,0.5
SandP52WeekChange,0.12185478
priceToBook,2.073901
heldPercentInsiders,0.08906999
nextFiscalYearEnd,1701302400
yield,
mostRecentQuarter,1638230400
shortRatio,2.25
sharesShortPreviousMonthDate,1640908800
floatShares,1040576474
beta,2.11437
enterpriseValue,51442315264
priceHint,2
threeYearAverageReturn,
lastSplitDate,897868800
lastSplitFactor,2:1
legalType,
lastDividendDate,1582156800
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,13.61073
dateShortInterest,1643587200
pegRatio,-4.15
ytdReturn,
forwardPE,13.685185
lastCapGain,
shortPercentOfFloat,0.1126
sharesShortPriorMonth,74935404
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,22.42
regularMarketOpen,22.42
twoHundredDayAverage,23.3072
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,22.77
navPrice,
averageDailyVolume10Day,37959330
regularMarketPreviousClose,22.42
fiftyDayAverage,20.827
trailingAnnualDividendRate,0
open,22.42
toCurrency,
averageVolume10days,37959330
expireDate,
algorithm,
dividendRate,
exDividendDate,1582156800
circulatingSupply,
startDate,
regularMarketDayLow,21.96
currency,USD
regularMarketVolume,29897316
lastMarket,
maxSupply,
openInterest,
marketCap,25969272832
volumeAllCurrencies,
strikePrice,
averageVolume,43277579
dayLow,21.96
ask,21.95
askSize,1100
volume,29897316
fiftyTwoWeekHigh,31.52
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,16.32
bid,21.86
tradeable,False
dividendYield,
bidSize,1800
dayHigh,22.77
regularMarketPrice,22.17
preMarketPrice,
logo_url,https://logo.clearbit.com/carnivalcorp.com
