,info
zip,95110
sector,Technology
fullTimeEmployees,6080
longBusinessSummary,"Nutanix, Inc. provides an enterprise cloud platform in North America, Europe, the Asia Pacific, the Middle East, Latin America, and Africa. The company offers Acropolis converges virtualization, enterprise storage services, and networking visualization and security services; Acropolis Hypervisor, an enterprise-grade virtualization solution; Nutanix Karbon for automated deployment and management of Kubernetes clusters to simplify the provisioning, operations, and lifecycle management of cloud-native environments; and Nutanix Clusters solution. It also offers Prism Pro; Nutanix Beam, a cloud governance; and Nutanix Calm, an application marketplace, which provides automation services that streamline application lifecycle management and deliver powerful hybrid cloud orchestration. In addition, the company provides Nutanix Files, an enterprise-grade NFS and SMB files services; Nutanix Objects, a S3-compatible object services; Nutanix Era, a database automation and database-as-a-service solution; and Nutanix Frame, a desktop-as-a-service product to deliver virtual apps or desktops to users from multiple public cloud environments and/or an enterprises private cloud datacenter. Further, it offers products support, and consulting and implementation services. It serves customers in a range of industries, including automotive, consumer goods, education, energy, financial services, healthcare, manufacturing, media, public sector, retail, technology, and telecommunications, as well as service providers. The company was incorporated in 2009 and is headquartered in San Jose, California."
city,San Jose
phone,408 216 8360
state,CA
country,United States
companyOfficers,[]
website,https://www.nutanix.com
maxAge,1
address1,1740 Technology Drive
industry,Software—Infrastructure
address2,Suite 150
ebitdaMargins,-0.36751997
profitMargins,-0.81435996
grossMargins,0.79066
operatingCashflow,-88798000
revenueGrowth,0.21
operatingMargins,-0.42204
ebitda,-536632000
targetLowPrice,32
recommendationKey,buy
grossProfits,1102471000
freeCashflow,186043872
targetMedianPrice,47
currentPrice,25.1
earningsGrowth,
currentRatio,1.716
returnOnAssets,-0.16854
numberOfAnalystOpinions,13
targetMeanPrice,47.08
debtToEquity,
returnOnEquity,
targetHighPrice,71
totalCash,1276100992
totalDebt,1390408960
totalRevenue,1460126976
totalCashPerShare,5.881
financialCurrency,USD
revenuePerShare,6.967
quickRatio,1.548
recommendationMean,2.2
exchange,NMS
shortName,"Nutanix, Inc."
longName,"Nutanix, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,NTNX
messageBoardId,finmb_126751161
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,3.808
beta3Year,
enterpriseToEbitda,-10.362
52WeekChange,-0.24306393
morningStarRiskRating,
forwardEps,-0.27
revenueQuarterlyGrowth,
sharesOutstanding,216987008
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,-3.221
sharesShort,6460198
sharesPercentSharesOut,0.0298
fundFamily,
lastFiscalYearEnd,1627689600
heldPercentInstitutions,0.78760004
netIncomeToCommon,-1189063936
trailingEps,-5.674
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,
heldPercentInsiders,0.02631
nextFiscalYearEnd,1690761600
yield,
mostRecentQuarter,1635638400
shortRatio,3.75
sharesShortPreviousMonthDate,1640908800
floatShares,208533379
beta,1.589259
enterpriseValue,5560686592
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,3.7300687
dateShortInterest,1643587200
pegRatio,0.83
ytdReturn,
forwardPE,-92.96296
lastCapGain,
shortPercentOfFloat,0.0348
sharesShortPriorMonth,6021733
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,25.46
regularMarketOpen,25.53
twoHundredDayAverage,34.2173
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,25.83
navPrice,
averageDailyVolume10Day,1409310
regularMarketPreviousClose,25.46
fiftyDayAverage,29.2248
trailingAnnualDividendRate,0
open,25.53
toCurrency,
averageVolume10days,1409310
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,24.78
currency,USD
regularMarketVolume,1819672
lastMarket,
maxSupply,
openInterest,
marketCap,5446373888
volumeAllCurrencies,
strikePrice,
averageVolume,1823575
dayLow,24.78
ask,25.95
askSize,800
volume,1819672
fiftyTwoWeekHigh,44.5
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,24.15
bid,24
tradeable,False
dividendYield,
bidSize,1400
dayHigh,25.83
regularMarketPrice,25.1
preMarketPrice,
logo_url,https://logo.clearbit.com/nutanix.com
