,info
zip,90018
sector,Consumer Cyclical
fullTimeEmployees,5396
longBusinessSummary,"Sweetgreen, Inc., together with its subsidiaries, develops and operates fast-casual restaurants serving healthy foods prepared from seasonal and organic ingredients. The company also accepts orders through its online and mobile ordering platforms, as well as sells gift cards that can be redeemed in its restaurants. As of September 26, 2021, it owned and operated 140 restaurants in 13 states and Washington, D.C. The company was founded in 2006 and is headquartered in Los Angeles, California."
city,Los Angeles
phone,323-990-7040
state,CA
country,United States
companyOfficers,[]
website,https://www.sweetgreen.com
maxAge,1
address1,3101 West Exposition Boulevard
industry,Restaurants
ebitdaMargins,-0.29006
profitMargins,-0.42317
grossMargins,0.092860006
operatingCashflow,-59865000
revenueGrowth,0.725
operatingMargins,-0.39276
ebitda,-87782000
targetLowPrice,36
recommendationKey,buy
grossProfits,-6302000
freeCashflow,
targetMedianPrice,39.5
currentPrice,24.23
earningsGrowth,
currentRatio,3.104
returnOnAssets,
numberOfAnalystOpinions,6
targetMeanPrice,40.33
debtToEquity,
returnOnEquity,
targetHighPrice,48
totalCash,137031008
totalDebt,0
totalRevenue,302628000
totalCashPerShare,5.773
financialCurrency,USD
revenuePerShare,12.749
quickRatio,2.887
recommendationMean,1.7
exchange,NYQ
shortName,"Sweetgreen, Inc."
longName,"Sweetgreen, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,SG
messageBoardId,finmb_82334289
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,3.503
beta3Year,
enterpriseToEbitda,-12.076
52WeekChange,-0.5105051
morningStarRiskRating,
forwardEps,-1.16
revenueQuarterlyGrowth,
sharesOutstanding,93522000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,-13.785
sharesShort,6823603
sharesPercentSharesOut,0.0638
fundFamily,
lastFiscalYearEnd,1609027200
heldPercentInstitutions,0.7037
netIncomeToCommon,-128062000
trailingEps,-5.395
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,
heldPercentInsiders,0.20545
nextFiscalYearEnd,1672099200
yield,
mostRecentQuarter,1632614400
shortRatio,6.68
sharesShortPreviousMonthDate,1640908800
floatShares,14451919
beta,
enterpriseValue,1060026304
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,8.566906
dateShortInterest,1643587200
pegRatio,
ytdReturn,
forwardPE,-20.887932
lastCapGain,
shortPercentOfFloat,0.0967
sharesShortPriorMonth,5858374
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,25.93
regularMarketOpen,26
twoHundredDayAverage,30.63875
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,26.2392
navPrice,
averageDailyVolume10Day,671870
regularMarketPreviousClose,25.93
fiftyDayAverage,28.6832
trailingAnnualDividendRate,0
open,26
toCurrency,
averageVolume10days,671870
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,23.33
currency,USD
regularMarketVolume,1585160
lastMarket,
maxSupply,
openInterest,
marketCap,2592585728
volumeAllCurrencies,
strikePrice,
averageVolume,1035490
dayLow,23.33
ask,24.44
askSize,900
volume,1585160
fiftyTwoWeekHigh,56.2
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,21.3
bid,23.51
tradeable,False
dividendYield,
bidSize,1100
dayHigh,26.2392
regularMarketPrice,24.23
preMarketPrice,
logo_url,https://logo.clearbit.com/sweetgreen.com
