,info
zip,43659
sector,Industrials
fullTimeEmployees,20000
longBusinessSummary,"Owens Corning manufactures and markets insulation, roofing, and fiberglass composite materials in the United States, Canada, Europe, the Asia Pacific, and internationally. It operates in three segments: Composites, Insulation, and Roofing. The Composites segment manufactures, fabricates, and sells glass reinforcements in the form of fiber; and glass fiber products in the form of fabrics, non-wovens, and other specialized products. Its products are used in building structures, roofing shingles, tubs and showers, pools, flooring, pipes and tanks, poles, electrical equipment, and wind-energy turbine blades applications in the building and construction, renewable energy, and infrastructure markets. This segment sells its products directly to parts molders, fabricators, and shingle manufacturers. The Insulation segment manufactures and sells insulation products for residential, commercial, industrial, and other markets for thermal and acoustical applications; and glass fiber pipe insulation, flexible duct media, bonded and granulated mineral fiber insulation, cellular glass insulation, and foam insulation products used in construction applications. This segment sells its products primarily to the insulation installers, home centers, lumberyards, retailers, and distributors under the Thermafiber, FOAMULAR, FOAMGLAS, Paroc, Owens Corning PINK, and FIBERGLAS Insulation brand names. The Roofing segment manufactures and sells aminate and strip asphalt roofing shingles, oxidized asphalt materials, and roofing components used in residential and commercial construction, and specialty applications, as well as synthetic packaging materials. This segment sells its products through distributors, home centers, lumberyards, retailers, and contractors, as well as to roofing contractors for built-up roofing asphalt systems; and manufacturers in automotive, chemical, rubber, and construction industries. Owens Corning was incorporated in 1938 and is headquartered in Toledo, Ohio."
city,Toledo
phone,419 248 8000
state,OH
country,United States
companyOfficers,[]
website,https://www.owenscorning.com
maxAge,1
address1,One Owens Corning Parkway
industry,Building Products & Equipment
ebitdaMargins,0.2177
profitMargins,0.117089994
grossMargins,0.26264998
operatingCashflow,1503000064
revenueGrowth,0.107
operatingMargins,0.16016
ebitda,1850000000
targetLowPrice,90
recommendationKey,buy
grossProfits,2232000000
freeCashflow,917000000
targetMedianPrice,116
currentPrice,98.07
earningsGrowth,0.05
currentRatio,1.825
returnOnAssets,0.08726
numberOfAnalystOpinions,17
targetMeanPrice,119.65
debtToEquity,72.503
returnOnEquity,0.24045
targetHighPrice,164
totalCash,970000000
totalDebt,3143000064
totalRevenue,8497999872
totalCashPerShare,9.788
financialCurrency,USD
revenuePerShare,82.106
quickRatio,1.125
recommendationMean,2.4
exchange,NYQ
shortName,Owens Corning Inc
longName,Owens Corning
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,OC
messageBoardId,finmb_294338
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,1.404
beta3Year,
enterpriseToEbitda,6.449
52WeekChange,0.1904589
morningStarRiskRating,
forwardEps,11.18
revenueQuarterlyGrowth,
sharesOutstanding,100487000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,42.789
sharesShort,3635820
sharesPercentSharesOut,0.036199998
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,1.02942
netIncomeToCommon,995000000
trailingEps,9.54
lastDividendValue,0.35
SandP52WeekChange,0.12185478
priceToBook,2.291944
heldPercentInsiders,0.01476
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,3.13
sharesShortPreviousMonthDate,1640908800
floatShares,98324060
beta,1.514669
enterpriseValue,11930835968
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1641427200
morningStarOverallRating,
earningsQuarterlyGrowth,-0.022
priceToSalesTrailing12Months,1.1596564
dateShortInterest,1643587200
pegRatio,0.33
ytdReturn,
forwardPE,8.771914
lastCapGain,
shortPercentOfFloat,0.041199997
sharesShortPriorMonth,2835401
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,97.68
regularMarketOpen,98.1
twoHundredDayAverage,94.0833
trailingAnnualDividendYield,0.011568386
payoutRatio,0.1184
volume24Hr,
regularMarketDayHigh,98.95
navPrice,
averageDailyVolume10Day,918660
regularMarketPreviousClose,97.68
fiftyDayAverage,91.0678
trailingAnnualDividendRate,1.13
open,98.1
toCurrency,
averageVolume10days,918660
expireDate,
algorithm,
dividendRate,1.4
exDividendDate,1646265600
circulatingSupply,
startDate,
regularMarketDayLow,96.45
currency,USD
trailingPE,10.279874
regularMarketVolume,874202
lastMarket,
maxSupply,
openInterest,
marketCap,9854759936
volumeAllCurrencies,
strikePrice,
averageVolume,1013295
dayLow,96.45
ask,98.05
askSize,900
volume,874202
fiftyTwoWeekHigh,109.9
fromCurrency,
fiveYearAvgDividendYield,1.35
fiftyTwoWeekLow,75.66
bid,95
tradeable,False
dividendYield,0.0143
bidSize,800
dayHigh,98.95
regularMarketPrice,98.07
preMarketPrice,
logo_url,https://logo.clearbit.com/owenscorning.com
