,info
exchange,BTS
shortName,ProShares Trust Ultra VIX Short
longName,ProShares Ultra VIX Short-Term Futures ETF
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,ETF
symbol,UVXY
messageBoardId,finmb_141277002
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,
beta3Year,-1.74
profitMargins,
enterpriseToEbitda,
52WeekChange,
morningStarRiskRating,
forwardEps,
revenueQuarterlyGrowth,
fundInceptionDate,1317600000
annualReportExpenseRatio,
totalAssets,816764544
bookValue,
fundFamily,ProShares
lastFiscalYearEnd,
netIncomeToCommon,
trailingEps,
lastDividendValue,
SandP52WeekChange,
priceToBook,
nextFiscalYearEnd,
yield,0
mostRecentQuarter,
enterpriseValue,
priceHint,2
threeYearAverageReturn,-0.7385
lastSplitDate,
lastSplitFactor,
legalType,Exchange Traded Fund
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,
pegRatio,
ytdReturn,
forwardPE,
maxAge,1
lastCapGain,
category,Trading--Miscellaneous
fiveYearAverageReturn,-0.71279997
phone,866-776-5125
longBusinessSummary,The index seeks to offer exposure to market volatility through publicly traded futures markets and is designed to measure the implied volatility of the S&P 500 over 30 days in the future.
companyOfficers,[]
previousClose,16.42
regularMarketOpen,16.66
twoHundredDayAverage,23.10975
trailingAnnualDividendYield,
payoutRatio,
volume24Hr,
regularMarketDayHigh,17.64
navPrice,11.73
averageDailyVolume10Day,96197740
regularMarketPreviousClose,16.42
fiftyDayAverage,14.583
trailingAnnualDividendRate,
open,16.66
toCurrency,
averageVolume10days,96197740
expireDate,
algorithm,
dividendRate,
exDividendDate,
beta,
circulatingSupply,
startDate,
regularMarketDayLow,16.27
currency,USD
regularMarketVolume,108521792
lastMarket,
maxSupply,
openInterest,
marketCap,
volumeAllCurrencies,
strikePrice,
averageVolume,77148991
dayLow,16.27
ask,17.22
askSize,900
volume,108521792
fiftyTwoWeekHigh,108
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,11.16
bid,17.2
tradeable,False
dividendYield,
bidSize,2900
dayHigh,17.64
preferredPosition,
bondPosition,0
convertiblePosition,
sectorWeightings,"[{'realestate': 0}, {'consumer_cyclical': 0}, {'basic_materials': 0}, {'consumer_defensive': 0}, {'technology': 0}, {'communication_services': 0}, {'financial_services': 0}, {'utilities': 0}, {'industrials': 0}, {'energy': 0}, {'healthcare': 0}]"
holdings,"[{'symbol': '', 'holdingName': 'Ipath Series-B S&P 500 Vix Sht-Term Fut Swap - Gs', 'holdingPercent': 0.0924}]"
bondHoldings,"{'maturity': None, 'duration': None, 'creditQuality': None, 'maturityCat': None, 'durationCat': None, 'creditQualityCat': None}"
bondRatings,"[{'bb': 0}, {'aa': 0}, {'aaa': 0}, {'a': 0}, {'other': 0}, {'b': 0}, {'bbb': 0}, {'below_b': 0}, {'us_government': 0}]"
equityHoldings,"{'priceToCashflow': 0, 'priceToSales': 0, 'priceToBookCat': None, 'priceToEarningsCat': None, 'medianMarketCapCat': None, 'threeYearEarningsGrowthCat': None, 'threeYearEarningsGrowth': None, 'medianMarketCap': None, 'priceToEarnings': 0, 'priceToBook': 0, 'priceToSalesCat': None, 'priceToCashflowCat': None}"
otherPosition,
cashPosition,
stockPosition,0.037
regularMarketPrice,17.005
preMarketPrice,
logo_url,
