,info
zip,30328
sector,Real Estate
fullTimeEmployees,16300
longBusinessSummary,"Americold is the world's largest publicly traded REIT focused on the ownership, operation, acquisition and development of temperature-controlled warehouses. Based in Atlanta, Georgia, Americold owns and operates 185 temperature-controlled warehouses, with over 1 billion refrigerated cubic feet of storage, in the United States, Australia, New Zealand, Canada, and Argentina. Americold's facilities are an integral component of the supply chain connecting food producers, processors, distributors and retailers to consumers."
city,Atlanta
phone,678-441-1400
state,GA
country,United States
companyOfficers,[]
website,https://www.americold.com
maxAge,1
address1,South Tower
fax,678-441-6824
industry,REIT—Industrial
address2,Suite 600 10 Glenlake Parkway
ebitdaMargins,0.17854999
profitMargins,-0.02637
grossMargins,0.24941999
operatingCashflow,230800992
revenueGrowth,0.425
operatingMargins,0.06566
ebitda,450296992
targetLowPrice,30
recommendationKey,buy
grossProfits,559798000
freeCashflow,454535872
targetMedianPrice,35
currentPrice,27.67
earningsGrowth,-0.667
currentRatio,0.59
returnOnAssets,0.016239999
numberOfAnalystOpinions,11
targetMeanPrice,34.36
debtToEquity,82.283
returnOnEquity,-0.021659998
targetHighPrice,37
totalCash,152770000
totalDebt,3303827968
totalRevenue,2521988096
totalCashPerShare,0.573
financialCurrency,USD
revenuePerShare,10.354
quickRatio,0.59
recommendationMean,2.5
exchange,NYQ
shortName,Americold Realty Trust
longName,Americold Realty Trust
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,COLD
messageBoardId,finmb_8983880
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,4.179
beta3Year,
enterpriseToEbitda,23.404
52WeekChange,-0.23202884
morningStarRiskRating,
forwardEps,0.18
revenueQuarterlyGrowth,
sharesOutstanding,266768992
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,15.028
sharesShort,7324546
sharesPercentSharesOut,0.0275
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,1.04106
netIncomeToCommon,-66497000
trailingEps,-0.28
lastDividendValue,0.22
SandP52WeekChange,0.17435467
priceToBook,1.8412297
heldPercentInsiders,0.00302
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,3.92
sharesShortPreviousMonthDate,1639526400
floatShares,265955818
beta,0.221852
enterpriseValue,10538724352
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1640822400
morningStarOverallRating,
earningsQuarterlyGrowth,-0.572
priceToSalesTrailing12Months,2.9268568
dateShortInterest,1642118400
pegRatio,-94.91
ytdReturn,
forwardPE,153.72221
lastCapGain,
shortPercentOfFloat,0.031
sharesShortPriorMonth,6686651
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,27.05
regularMarketOpen,27.23
twoHundredDayAverage,34.66775
trailingAnnualDividendYield,0.032162663
payoutRatio,
volume24Hr,
regularMarketDayHigh,27.67
navPrice,
averageDailyVolume10Day,2567670
regularMarketPreviousClose,27.05
fiftyDayAverage,31.3006
trailingAnnualDividendRate,0.87
open,27.23
toCurrency,
averageVolume10days,2567670
expireDate,
algorithm,
dividendRate,0.88
exDividendDate,1640822400
circulatingSupply,
startDate,
regularMarketDayLow,26.52
currency,USD
regularMarketVolume,3135874
lastMarket,
maxSupply,
openInterest,
marketCap,7381497856
volumeAllCurrencies,
strikePrice,
averageVolume,2126683
dayLow,26.52
ask,0
askSize,1200
volume,3135874
fiftyTwoWeekHigh,40.85
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,26.52
bid,0
tradeable,False
dividendYield,0.0325
bidSize,2200
dayHigh,27.67
regularMarketPrice,27.67
preMarketPrice,
logo_url,https://logo.clearbit.com/americold.com
