,info
zip,20037
sector,Communication Services
fullTimeEmployees,1031
longBusinessSummary,"Cogent Communications Holdings, Inc., through its subsidiaries, provides high-speed Internet access, private network, and data center colocation space services in North America, Europe, Asia, South America, Australia, and Africa. The company offers on-net Internet access and private network services to law firms, financial services firms, advertising and marketing firms, as well as heath care providers, educational institutions and other professional services businesses, other Internet service providers, telephone companies, cable television companies, Web hosting companies, media service providers, mobile phone operators, content delivery network companies, and commercial content and application service providers. It also provides Internet access and private network services to customers that are not located in buildings directly connected to its network; and on-net services to customers located in buildings that are physically connected to its network. In addition, the company offers off-net services to corporate customers using other carriers' circuits to provide the last mile portion of the link from the customers' premises to the network. Further, it operates data centers that allow its customers to collocate their equipment and access the network. The company operates 54 data centers and provides facilities to 2,914 buildings and on-net services to 1,792 to multi-tenant office buildings. It serves primarily to small and medium-sized businesses, communications service providers, and other bandwidth-intensive organizations. Cogent Communications Holdings, Inc. was founded in 1999 and is headquartered in Washington, the District of Columbia."
city,Washington
phone,202-295-4200
state,DC
country,United States
companyOfficers,[]
website,https://www.cogentco.com
maxAge,1
address1,2450 North Street NW
industry,Telecom Services
ebitdaMargins,0.34977
profitMargins,0.04042
grossMargins,0.63408
operatingCashflow,171844000
revenueGrowth,0.018
operatingMargins,0.19353001
ebitda,199535008
targetLowPrice,45
recommendationKey,buy
grossProfits,348946000
freeCashflow,77258872
targetMedianPrice,82
currentPrice,63.41
earningsGrowth,
currentRatio,4.405
returnOnAssets,0.068670005
numberOfAnalystOpinions,11
targetMeanPrice,76.36
debtToEquity,
returnOnEquity,
targetHighPrice,90
totalCash,351879008
totalDebt,1265528064
totalRevenue,570481984
totalCashPerShare,7.613
financialCurrency,USD
revenuePerShare,12.321
quickRatio,3.996
recommendationMean,2.4
exchange,NMS
shortName,"Cogent Communications Holdings,"
longName,"Cogent Communications Holdings, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,CCOI
messageBoardId,finmb_97928
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,6.739
beta3Year,
enterpriseToEbitda,19.267
52WeekChange,0.08171272
morningStarRiskRating,
forwardEps,1.08
revenueQuarterlyGrowth,
sharesOutstanding,47673800
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,-7.721
sharesShort,795799
sharesPercentSharesOut,0.0167
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.88814
netIncomeToCommon,23058000
trailingEps,0.481
lastDividendValue,0.83
SandP52WeekChange,0.12185478
priceToBook,
heldPercentInsiders,0.12425999
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,3.13
sharesShortPreviousMonthDate,1640908800
floatShares,40831908
beta,0.207359
enterpriseValue,3844442880
priceHint,2
threeYearAverageReturn,
lastSplitDate,1111622400
lastSplitFactor,1:20
legalType,
lastDividendDate,1637193600
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,5.2990203
dateShortInterest,1643587200
pegRatio,0.84
ytdReturn,
forwardPE,58.71296
lastCapGain,
shortPercentOfFloat,0.0222
sharesShortPriorMonth,774243
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,64.36
regularMarketOpen,64.07
twoHundredDayAverage,73.4002
trailingAnnualDividendYield,0.047700435
payoutRatio,6.3958
volume24Hr,
regularMarketDayHigh,64.3813
navPrice,
averageDailyVolume10Day,262360
regularMarketPreviousClose,64.36
fiftyDayAverage,67.9
trailingAnnualDividendRate,3.07
open,64.07
toCurrency,
averageVolume10days,262360
expireDate,
algorithm,
dividendRate,3.32
exDividendDate,1637193600
circulatingSupply,
startDate,
regularMarketDayLow,63.2
currency,USD
trailingPE,131.82951
regularMarketVolume,289070
lastMarket,
maxSupply,
openInterest,
marketCap,3022995712
volumeAllCurrencies,
strikePrice,
averageVolume,314146
dayLow,63.2
ask,68.53
askSize,1200
volume,289070
fiftyTwoWeekHigh,80.5
fromCurrency,
fiveYearAvgDividendYield,3.96
fiftyTwoWeekLow,56.8
bid,55.33
tradeable,False
dividendYield,0.052399997
bidSize,1000
dayHigh,64.3813
regularMarketPrice,63.41
preMarketPrice,
logo_url,https://logo.clearbit.com/cogentco.com
