,info
zip,90210
sector,Communication Services
fullTimeEmployees,6400
longBusinessSummary,"Endeavor Group Holdings, Inc. operates as an entertainment, sports, and content company in the United States, the United Kingdom, and internationally. It operates in three segments: Owned Sports Properties, Events, Experiences & Rights, and Representation. The Owned Sports Properties segment operates a portfolio of sports properties, including Ultimate Fighting Championship, Professional Bull Rider, and Euroleague that license broadcast and other intellectual property rights and operate exclusive live events. The Events, Experiences & Rights segment provides services to a portfolio of live events, including sporting events, fashion, art fairs and music, culinary, and lifestyle festivals. This segment also owns and operates the IMG Academy, an academic and sports training institution; and produces and distributes sports video programming. The Representation segment offers services to a diverse group of talent across entertainment, sports, and fashion, such as actors, directors, writers, athletes, models, musicians, and other artists in various mediums comprising film, television, art, books, and live events. This segment provides brand strategy, marketing, advertising, public relations, analytics, digital, activation, and experiential services to corporate and other clients; intellectual property licensing services to a portfolio of entertainment, sports and consumer product brands; and content development, production, financing, sales, and advisory services for television properties, documentaries, feature films, and podcasts. The company was founded in 1898 and is headquartered in Beverly Hills, California."
city,Beverly Hills
phone,310 285 9000
state,CA
country,United States
companyOfficers,[]
website,https://www.endeavorco.com
maxAge,1
address1,9601 Wilshire Boulevard
industry,Entertainment
address2,3rd Floor
ebitdaMargins,0.12016
profitMargins,-0.07985
grossMargins,0.50148
operatingCashflow,243327008
revenueGrowth,0.609
operatingMargins,-0.01337
ebitda,544684992
targetLowPrice,28
recommendationKey,buy
grossProfits,1733468000
freeCashflow,586420096
targetMedianPrice,37
currentPrice,31.25
earningsGrowth,
currentRatio,1.223
returnOnAssets,-0.0037099998
numberOfAnalystOpinions,12
targetMeanPrice,36.25
debtToEquity,248.614
returnOnEquity,-0.29795998
targetHighPrice,42
totalCash,1028708992
totalDebt,5605451776
totalRevenue,4533096960
totalCashPerShare,3.895
financialCurrency,USD
revenuePerShare,17.304
quickRatio,0.619
recommendationMean,2.2
exchange,NYQ
shortName,"Endeavor Group Holdings, Inc."
longName,"Endeavor Group Holdings, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,EDR
messageBoardId,finmb_614784871
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,3.072
beta3Year,
enterpriseToEbitda,25.565
52WeekChange,0.3095833
morningStarRiskRating,
forwardEps,1.29
revenueQuarterlyGrowth,
sharesOutstanding,264110000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,4.61
sharesShort,6460834
sharesPercentSharesOut,0.024500001
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.98763
netIncomeToCommon,-331686016
trailingEps,-1.269
lastDividendValue,
SandP52WeekChange,0.12359536
priceToBook,6.778742
heldPercentInsiders,0.0075499997
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,4.87
sharesShortPreviousMonthDate,1640908800
floatShares,102957950
beta,
enterpriseValue,13924678656
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,1.8207061
dateShortInterest,1643587200
pegRatio,0.53
ytdReturn,
forwardPE,24.224808
lastCapGain,
shortPercentOfFloat,0.028900001
sharesShortPriorMonth,6862238
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,31.43
regularMarketOpen,31.24
twoHundredDayAverage,28.08135
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,31.9
navPrice,
averageDailyVolume10Day,801690
regularMarketPreviousClose,31.43
fiftyDayAverage,31.5106
trailingAnnualDividendRate,0
open,31.24
toCurrency,
averageVolume10days,801690
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,30.82
currency,USD
regularMarketVolume,615659
lastMarket,
maxSupply,
openInterest,
marketCap,8253437440
volumeAllCurrencies,
strikePrice,
averageVolume,1880812
dayLow,30.82
ask,31.37
askSize,1100
volume,615659
fiftyTwoWeekHigh,35.285
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,22.02
bid,31.33
tradeable,False
dividendYield,
bidSize,1100
dayHigh,31.9
regularMarketPrice,31.25
preMarketPrice,31.4
logo_url,https://logo.clearbit.com/endeavorco.com
