,info
exchange,PCX
shortName,Direxion Daily Semiconductor Bu
longName,Direxion Daily Semiconductor Bull 3X Shares
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,ETF
symbol,SOXL
messageBoardId,finmb_99490887
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,
beta3Year,3.78
profitMargins,
enterpriseToEbitda,
52WeekChange,
morningStarRiskRating,
forwardEps,
revenueQuarterlyGrowth,
fundInceptionDate,1268265600
annualReportExpenseRatio,
totalAssets,5743572480
bookValue,
fundFamily,Direxion Funds
lastFiscalYearEnd,
netIncomeToCommon,
trailingEps,
lastDividendValue,
SandP52WeekChange,
priceToBook,
nextFiscalYearEnd,
yield,0.0004
mostRecentQuarter,
enterpriseValue,
priceHint,2
threeYearAverageReturn,1.2051
lastSplitDate,
lastSplitFactor,
legalType,Exchange Traded Fund
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,
pegRatio,
ytdReturn,
forwardPE,
maxAge,1
lastCapGain,
category,Trading--Leveraged Equity
fiveYearAverageReturn,0.7378
phone,866-476-7523
longBusinessSummary,"The fund, under normal circumstances, invests at least 80% of its net assets (plus borrowing for investment purposes) in financial instruments, such as swap agreements, securities of the index, and ETFs that track the index and other financial instruments that provide daily leveraged exposure to the index or to ETFs that track the index. The index measures the performance of domestic companies engaged in the design, distribution, manufacture and sale of semiconductors. The fund is non-diversified."
companyOfficers,[]
previousClose,40.87
regularMarketOpen,41.14
twoHundredDayAverage,47.7881
trailingAnnualDividendYield,
payoutRatio,
volume24Hr,
regularMarketDayHigh,41.349
navPrice,71.01
averageDailyVolume10Day,40707250
regularMarketPreviousClose,40.87
fiftyDayAverage,55.1508
trailingAnnualDividendRate,
open,41.14
toCurrency,
averageVolume10days,40707250
expireDate,
algorithm,
dividendRate,
exDividendDate,
beta,
circulatingSupply,
startDate,
regularMarketDayLow,37.77
currency,USD
regularMarketVolume,46904086
lastMarket,
maxSupply,
openInterest,
marketCap,
volumeAllCurrencies,
strikePrice,
averageVolume,26417895
dayLow,37.77
ask,38.64
askSize,800
volume,46904086
fiftyTwoWeekHigh,74.21
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,27.5
bid,38.7
tradeable,False
dividendYield,
bidSize,1100
dayHigh,41.349
preferredPosition,
bondPosition,0
convertiblePosition,
sectorWeightings,"[{'realestate': 0}, {'consumer_cyclical': 0}, {'basic_materials': 0}, {'consumer_defensive': 0}, {'technology': 1}, {'communication_services': 0}, {'financial_services': 0}, {'utilities': 0}, {'industrials': 0}, {'energy': 0}, {'healthcare': 0}]"
holdings,"[{'symbol': 'DAPXX', 'holdingName': 'Dreyfus Government Secs Cash Mgmt Admin', 'holdingPercent': 0.2474}, {'symbol': '', 'holdingName': 'Phila Semiconductor Index Swap', 'holdingPercent': 0.2299}, {'symbol': 'NVDA', 'holdingName': 'NVIDIA Corp', 'holdingPercent': 0.0705}, {'symbol': 'QCOM', 'holdingName': 'Qualcomm Inc', 'holdingPercent': 0.0608}, {'symbol': 'TXN', 'holdingName': 'Texas Instruments Inc', 'holdingPercent': 0.058000002}, {'symbol': 'AVGO', 'holdingName': 'Broadcom Inc', 'holdingPercent': 0.057800002}, {'symbol': 'INTC', 'holdingName': 'Intel Corp', 'holdingPercent': 0.056199998}, {'symbol': 'AMD', 'holdingName': 'Advanced Micro Devices Inc', 'holdingPercent': 0.0336}, {'symbol': 'MRVL', 'holdingName': 'Marvell Technology Inc', 'holdingPercent': 0.0307}, {'symbol': 'ADI', 'holdingName': 'Analog Devices Inc', 'holdingPercent': 0.0299}]"
bondHoldings,"{'maturity': None, 'duration': None, 'creditQuality': None, 'maturityCat': None, 'durationCat': None, 'creditQualityCat': None}"
bondRatings,"[{'bb': 0}, {'aa': 0}, {'aaa': 0}, {'a': 0}, {'other': 0}, {'b': 0}, {'bbb': 0}, {'below_b': 0}, {'us_government': 0}]"
equityHoldings,"{'priceToCashflow': 19.44, 'priceToSales': 6.34, 'priceToBookCat': None, 'priceToEarningsCat': None, 'medianMarketCapCat': None, 'threeYearEarningsGrowthCat': None, 'threeYearEarningsGrowth': None, 'medianMarketCap': None, 'priceToEarnings': 30.89, 'priceToBook': 7.19, 'priceToSalesCat': None, 'priceToCashflowCat': None}"
otherPosition,
cashPosition,
stockPosition,0.77809995
regularMarketPrice,39.63
preMarketPrice,
logo_url,
