,info
zip,85008
sector,Technology
fullTimeEmployees,30000
longBusinessSummary,"ON Semiconductor Corporation provides intelligent sensing and power solutions worldwide. Its intelligent power technologies enable the electrification of the automotive industry that allows for lighter and longer-range electric vehicles, empowers fast-charging systems, and propels sustainable energy for the solar strings, industrial power, and storage systems. The company operates through three segments the Power Solutions Group, the Advanced Solutions Group, and the Intelligent Sensing Group segments. It offers analog, discrete, module, and integrated semiconductor products that perform multiple application functions, including power switching and conversion, signal conditioning, circuit protection, signal amplification, and voltage regulation functions. The company also designs and develops analog, mixed-signal, advanced logic, application specific standard product and ASICs, radio frequency, and integrated power solutions for end-users in end-markets, as well as provides foundry and design services for government customers. In addition, it develops complementary metal oxide semiconductor image sensors, image signal processors, and single photon detectors, including silicon photomultipliers and single photon avalanche diode arrays, as well as actuator drivers for autofocus and image stabilization for a broad base of end-users in various end-markets. ON Semiconductor Corporation was incorporated in 1992 and is headquartered in Phoenix, Arizona."
city,Phoenix
phone,602 244 6600
state,AZ
country,United States
companyOfficers,[]
website,https://www.onsemi.com
maxAge,1
address1,5005 East McDowell Road
industry,Semiconductors
ebitdaMargins,0.29404
profitMargins,0.1498
grossMargins,0.40273
operatingCashflow,1782000000
revenueGrowth,0.276
operatingMargins,0.20551
ebitda,1981799936
targetLowPrice,60
recommendationKey,buy
grossProfits,2714300000
freeCashflow,902087488
targetMedianPrice,74
currentPrice,60.2
earningsGrowth,3.576
currentRatio,2.45
returnOnAssets,0.094639994
numberOfAnalystOpinions,26
targetMeanPrice,73.92
debtToEquity,71.071
returnOnEquity,0.24777001
targetHighPrice,90
totalCash,1352600064
totalDebt,3272399872
totalRevenue,6739800064
totalCashPerShare,3.127
financialCurrency,USD
revenuePerShare,15.832
quickRatio,1.401
recommendationMean,2.1
exchange,NMS
shortName,ON Semiconductor Corporation
longName,ON Semiconductor Corporation
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,ON
messageBoardId,finmb_411950
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,4.151
beta3Year,
enterpriseToEbitda,14.116
52WeekChange,0.48862517
morningStarRiskRating,
forwardEps,4.46
revenueQuarterlyGrowth,
sharesOutstanding,432497984
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,10.603
sharesShort,14800692
sharesPercentSharesOut,0.0344
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.9786
netIncomeToCommon,1009600000
trailingEps,2.27
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,5.6776385
heldPercentInsiders,0.011360001
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,1.98
sharesShortPreviousMonthDate,1640908800
floatShares,426914275
beta,1.774241
enterpriseValue,27975168000
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,3.785
priceToSalesTrailing12Months,3.8630788
dateShortInterest,1643587200
pegRatio,0.77
ytdReturn,
forwardPE,13.497758
lastCapGain,
shortPercentOfFloat,0.0385
sharesShortPriorMonth,18773060
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,60.19
regularMarketOpen,60.36
twoHundredDayAverage,49.43825
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,61.26
navPrice,
averageDailyVolume10Day,9217870
regularMarketPreviousClose,60.19
fiftyDayAverage,62.6232
trailingAnnualDividendRate,0
open,60.36
toCurrency,
averageVolume10days,9217870
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,59.21
currency,USD
trailingPE,26.519825
regularMarketVolume,4596013
lastMarket,
maxSupply,
openInterest,
marketCap,26036379648
volumeAllCurrencies,
strikePrice,
averageVolume,7237338
dayLow,59.21
ask,60
askSize,1200
volume,4596013
fiftyTwoWeekHigh,71.26
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,34.01
bid,59.33
tradeable,False
dividendYield,
bidSize,800
dayHigh,61.26
regularMarketPrice,60.2
preMarketPrice,
logo_url,https://logo.clearbit.com/onsemi.com
