,info
zip,78731
sector,Healthcare
fullTimeEmployees,11
longBusinessSummary,"Cassava Sciences, Inc., a clinical stage biotechnology company, develops drugs for neurodegenerative diseases. Its lead therapeutic product candidate is simufilam, a small molecule drug, which is completed Phase 2b clinical trial; and investigational diagnostic product candidate is SavaDx, a blood-based biomarker/diagnostic to detect Alzheimer's disease. The company was formerly known as Pain Therapeutics, Inc. and changed its name to Cassava Sciences, Inc. in March 2019. Cassava Sciences, Inc. was incorporated in 1998 and is based in Austin, Texas."
city,Austin
phone,512 501 2444
state,TX
country,United States
companyOfficers,[]
website,https://www.cassavasciences.com
maxAge,1
address1,7801 North Capital of Texas Highway
industry,Biotechnology
address2,Suite 260
ebitdaMargins,0
profitMargins,0
grossMargins,0
operatingCashflow,-23384000
revenueGrowth,
operatingMargins,0
ebitda,-20826000
targetLowPrice,72
recommendationKey,buy
grossProfits,-3053000
freeCashflow,-37845000
targetMedianPrice,117
currentPrice,45.29
earningsGrowth,
currentRatio,39.822
returnOnAssets,-0.087799996
numberOfAnalystOpinions,4
targetMeanPrice,130.25
debtToEquity,0.097
returnOnEquity,-0.1429
targetHighPrice,215
totalCash,241524000
totalDebt,259000
totalRevenue,
totalCashPerShare,6.036
financialCurrency,USD
revenuePerShare,
quickRatio,38.18
recommendationMean,2
exchange,NCM
shortName,"Cassava Sciences, Inc."
longName,"Cassava Sciences, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,SAVA
messageBoardId,finmb_107567
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,
beta3Year,
enterpriseToEbitda,-75.439
52WeekChange,-0.14579403
morningStarRiskRating,
forwardEps,-0.67
revenueQuarterlyGrowth,
sharesOutstanding,40016800
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,6.686
sharesShort,13603098
sharesPercentSharesOut,0.33990002
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.287
netIncomeToCommon,-20831000
trailingEps,-0.564
lastDividendValue,5.25
SandP52WeekChange,0.12185478
priceToBook,6.773856
heldPercentInsiders,0.0885
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,6.18
sharesShortPreviousMonthDate,1640908800
floatShares,36509320
beta,0.490303
enterpriseValue,1571095552
priceHint,2
threeYearAverageReturn,
lastSplitDate,1494374400
lastSplitFactor,1:7
legalType,
lastDividendDate,1355356800
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,
dateShortInterest,1643587200
pegRatio,-0.79
ytdReturn,
forwardPE,-67.597015
lastCapGain,
shortPercentOfFloat,0.35869998
sharesShortPriorMonth,13612155
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,44.97
regularMarketOpen,44.85
twoHundredDayAverage,63.0477
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,46.4
navPrice,
averageDailyVolume10Day,2110100
regularMarketPreviousClose,44.97
fiftyDayAverage,45.0242
trailingAnnualDividendRate,0
open,44.85
toCurrency,
averageVolume10days,2110100
expireDate,
algorithm,
dividendRate,
exDividendDate,1355356800
circulatingSupply,
startDate,
regularMarketDayLow,43.74
currency,USD
regularMarketVolume,1201681
lastMarket,
maxSupply,
openInterest,
marketCap,1812360960
volumeAllCurrencies,
strikePrice,
averageVolume,2645046
dayLow,43.74
ask,45.28
askSize,800
volume,1201681
fiftyTwoWeekHigh,146.16
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,31.44
bid,44.5
tradeable,False
dividendYield,
bidSize,1100
dayHigh,46.4
regularMarketPrice,45.29
preMarketPrice,
logo_url,https://logo.clearbit.com/cassavasciences.com
