,info
zip,75254
sector,Real Estate
longBusinessSummary,"Ashford Hospitality Trust is a real estate investment trust (REIT) focused on investing predominantly in upper upscale, full-service hotels."
city,Dallas
phone,972-490-9600
state,TX
country,United States
companyOfficers,[]
website,https://www.ahtreit.com
maxAge,1
address1,14185 Dallas Parkway
fax,972-980-2705
industry,REIT—Hotel & Motel
address2,Suite 1100
ebitdaMargins,0.03431
profitMargins,-0.52109003
grossMargins,0.07768
operatingCashflow,-164176000
revenueGrowth,1.661
operatingMargins,-0.31382
ebitda,22179000
targetLowPrice,16
recommendationKey,hold
grossProfits,-52301000
freeCashflow,-72346376
targetMedianPrice,17
currentPrice,9.53
earningsGrowth,
currentRatio,4.74
returnOnAssets,-0.03156
numberOfAnalystOpinions,4
targetMeanPrice,21.5
debtToEquity,4881.145
returnOnEquity,
targetHighPrice,36
totalCash,673032000
totalDebt,3963587072
totalRevenue,646337024
totalCashPerShare,9.94
financialCurrency,USD
revenuePerShare,46.46
quickRatio,4.112
recommendationMean,2.7
exchange,NYQ
shortName,Ashford Hospitality Trust Inc
longName,"Ashford Hospitality Trust, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,AHT
messageBoardId,finmb_5647906
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,6.125
beta3Year,
enterpriseToEbitda,178.508
52WeekChange,-0.75564104
morningStarRiskRating,
forwardEps,-3.12
revenueQuarterlyGrowth,
sharesOutstanding,33855500
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,1.779
sharesShort,2521477
sharesPercentSharesOut,0.074499995
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.42591998
netIncomeToCommon,-278881984
trailingEps,-20.047
lastDividendValue,6
SandP52WeekChange,0.12185478
priceToBook,5.3569417
heldPercentInsiders,0.016490001
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,1.89
sharesShortPreviousMonthDate,1640908800
floatShares,61882428
beta,2.098955
enterpriseValue,3959125760
priceHint,2
threeYearAverageReturn,
lastSplitDate,1626652800
lastSplitFactor,1:10
legalType,
lastDividendDate,1577664000
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,0.5503639
dateShortInterest,1643587200
pegRatio,-0.21
ytdReturn,
forwardPE,-3.0544872
lastCapGain,
shortPercentOfFloat,0.0748
sharesShortPriorMonth,2006271
impliedSharesOutstanding,1358000
category,
fiveYearAverageReturn,
previousClose,9.99
regularMarketOpen,9.9
twoHundredDayAverage,19.37835
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,10.2199
navPrice,
averageDailyVolume10Day,1283570
regularMarketPreviousClose,9.99
fiftyDayAverage,9.4636
trailingAnnualDividendRate,0
open,9.9
toCurrency,
averageVolume10days,1283570
expireDate,
algorithm,
dividendRate,
exDividendDate,1577664000
circulatingSupply,
startDate,
regularMarketDayLow,9.42
currency,USD
regularMarketVolume,1134960
lastMarket,
maxSupply,
openInterest,
marketCap,355720576
volumeAllCurrencies,
strikePrice,
averageVolume,1562433
dayLow,9.42
ask,9.55
askSize,800
volume,1134960
fiftyTwoWeekHigh,77.9
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,6.56
bid,7
tradeable,False
dividendYield,
bidSize,1100
dayHigh,10.2199
regularMarketPrice,9.53
preMarketPrice,
logo_url,https://logo.clearbit.com/ahtreit.com
