,info
zip,KY1-9006
sector,Financial Services
longBusinessSummary,"Patria Investments Limited operates as a private market investment firm focused on investing in Latin America. The company offers asset management services to investors focusing on private equity funds, infrastructure development funds, co-investments funds, constructivist equity funds, and real estate and credit funds. Patria Investments Limited was founded in 1994 and is headquartered in Grand Cayman, the Cayman Islands."
city,Grand Cayman
phone,345 640 4900
country,Cayman Islands
companyOfficers,[]
website,https://www.patria.com
maxAge,1
address1,18 Forum Lane
industry,Asset Management
address2,3rd Floor Camana Bay PO Box 757
ebitdaMargins,0.54525
profitMargins,0.51507
grossMargins,0.66115
operatingCashflow,
revenueGrowth,0.455
operatingMargins,0.51762
ebitda,128405328
targetLowPrice,20
recommendationKey,buy
grossProfits,155700000
freeCashflow,
targetMedianPrice,24
currentPrice,17.09
earningsGrowth,-0.265
currentRatio,2.165
returnOnAssets,0.17282
numberOfAnalystOpinions,7
targetMeanPrice,23.64
debtToEquity,
returnOnEquity,0.38749
targetHighPrice,28
totalCash,167200000
totalDebt,0
totalRevenue,235500000
totalCashPerShare,1.228
financialCurrency,USD
revenuePerShare,1.73
quickRatio,1.653
recommendationMean,2.2
exchange,NMS
shortName,Patria Investments Limited
longName,Patria Investments Limited
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,PAX
messageBoardId,finmb_699852503
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,9.372
beta3Year,
enterpriseToEbitda,17.189
52WeekChange,-0.12850589
morningStarRiskRating,
forwardEps,1.52
revenueQuarterlyGrowth,
sharesOutstanding,54247500
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,4.165
sharesShort,756383
sharesPercentSharesOut,0.0056
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,1.04573
netIncomeToCommon,121300000
trailingEps,0.891
lastDividendValue,0.14
SandP52WeekChange,0.12185478
priceToBook,4.1032414
heldPercentInsiders,0
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,4.03
sharesShortPreviousMonthDate,1640908800
floatShares,41158751
beta,
enterpriseValue,2207212288
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1638316800
morningStarOverallRating,
earningsQuarterlyGrowth,-0.145
priceToSalesTrailing12Months,9.880125
dateShortInterest,1643587200
pegRatio,0.38
ytdReturn,
forwardPE,11.243422
lastCapGain,
shortPercentOfFloat,0.0219
sharesShortPriorMonth,518006
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,17.44
regularMarketOpen,17.4
twoHundredDayAverage,16.694876
trailingAnnualDividendYield,0.04065367
payoutRatio,0.6206
volume24Hr,
regularMarketDayHigh,18.3238
navPrice,
averageDailyVolume10Day,193150
regularMarketPreviousClose,17.44
fiftyDayAverage,16.706
trailingAnnualDividendRate,0.709
open,17.4
toCurrency,
averageVolume10days,193150
expireDate,
algorithm,
dividendRate,0.87
exDividendDate,1646092800
circulatingSupply,
startDate,
regularMarketDayLow,17.08
currency,USD
trailingPE,19.180696
regularMarketVolume,227881
lastMarket,
maxSupply,
openInterest,
marketCap,2326769408
volumeAllCurrencies,
strikePrice,
averageVolume,208435
dayLow,17.08
ask,19.6
askSize,4000
volume,227881
fiftyTwoWeekHigh,22
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,13.4
bid,17.06
tradeable,False
dividendYield,0.049099997
bidSize,1200
dayHigh,18.3238
regularMarketPrice,17.09
preMarketPrice,
logo_url,https://logo.clearbit.com/patria.com
