,info
zip,28405
sector,Technology
fullTimeEmployees,1115
longBusinessSummary,"nCino, Inc., a software-as-a-service company, provides cloud-based software applications for financial institutions in the United States and internationally. Its nCino Bank Operating System, a tenant cloud platform, which digitizes, automates, and streamlines complex processes and workflow; and utilizes data analytics and artificial intelligence and machine learning (AI/ML) to enable financial institutions to onboard new clients, make loans and manage the entire loan life cycle, open deposit and other accounts, and manage regulatory compliance. The company's nCino IQ, an application suite that utilizes data analytics and AI/ML to provide its customers with automation and insights into their operations, such as tools for analyzing, measuring, and managing credit risk, as well as to enhance their ability to comply with regulatory requirements. It serves financial institution customers, including global financial institutions, enterprise banks, regional banks, community banks, credit unions, and new market entrants. The company was founded in 2011 and is headquartered in Wilmington, North Carolina."
city,Wilmington
phone,888 676 2466
state,NC
country,United States
companyOfficers,[]
website,https://www.ncino.com
maxAge,1
address1,6770 Parker Farm Drive
fax,302 531 3150
industry,Software—Application
ebitdaMargins,-0.19023001
profitMargins,-0.21285999
grossMargins,0.59179
operatingCashflow,-10102000
revenueGrowth,0.291
operatingMargins,-0.21614
ebitda,-48602000
targetLowPrice,57
recommendationKey,buy
grossProfits,116158000
freeCashflow,17927376
targetMedianPrice,75
currentPrice,41.03
earningsGrowth,
currentRatio,3.622
returnOnAssets,-0.06236
numberOfAnalystOpinions,9
targetMeanPrice,71.67
debtToEquity,10.954
returnOnEquity,-0.13182001
targetHighPrice,90
totalCash,381080000
totalDebt,45800000
totalRevenue,255496992
totalCashPerShare,3.939
financialCurrency,USD
revenuePerShare,2.694
quickRatio,3.478
recommendationMean,2.1
exchange,NMS
shortName,"nCino, Inc."
longName,"nCino, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,NCNO
messageBoardId,finmb_226872615
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,14.385
beta3Year,
enterpriseToEbitda,-75.623
52WeekChange,-0.42362273
morningStarRiskRating,
forwardEps,-0.1
revenueQuarterlyGrowth,
sharesOutstanding,96749400
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,4.3
sharesShort,3923982
sharesPercentSharesOut,0.040599998
fundFamily,
lastFiscalYearEnd,1612051200
heldPercentInstitutions,0.91353
netIncomeToCommon,-54385000
trailingEps,-0.573
lastDividendValue,
SandP52WeekChange,0.14853275
priceToBook,9.54186
heldPercentInsiders,0.02262
nextFiscalYearEnd,1675123200
yield,
mostRecentQuarter,1635638400
shortRatio,5.75
sharesShortPreviousMonthDate,1639526400
floatShares,60361000
beta,
enterpriseValue,3675408640
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,15.536886
dateShortInterest,1642118400
pegRatio,-13.36
ytdReturn,
forwardPE,-410.3
lastCapGain,
shortPercentOfFloat,0.0841
sharesShortPriorMonth,3869102
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,41.43
regularMarketOpen,42.32
twoHundredDayAverage,63.1901
trailingAnnualDividendYield,
payoutRatio,0
volume24Hr,
regularMarketDayHigh,43.45
navPrice,
averageDailyVolume10Day,834400
regularMarketPreviousClose,41.43
fiftyDayAverage,54.5844
trailingAnnualDividendRate,
open,42.32
toCurrency,
averageVolume10days,834400
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,40.905
currency,USD
regularMarketVolume,478742
lastMarket,
maxSupply,
openInterest,
marketCap,3969627648
volumeAllCurrencies,
strikePrice,
averageVolume,802874
dayLow,40.905
ask,41.27
askSize,800
volume,478742
fiftyTwoWeekHigh,86.48
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,38.47
bid,41.09
tradeable,False
dividendYield,
bidSize,1000
dayHigh,43.45
regularMarketPrice,41.03
preMarketPrice,
logo_url,https://logo.clearbit.com/ncino.com
