,info
zip,89109
sector,Consumer Cyclical
longBusinessSummary,"Las Vegas Sands Corp., together with its subsidiaries, develops, owns, and operates integrated resorts in Asia and the United States. It owns and operates The Venetian Macao Resort Hotel, the Londoner Macao, The Parisian Macao, The Plaza Macao and Four Seasons Hotel Macao, Cotai Strip, and the Sands Macao in Macao, the People's Republic of China; and Marina Bay Sands in Singapore. The company also owns and operates The Venetian Resort Hotel Casino on the Las Vegas Strip; and the Sands Expo and Convention Center in Las Vegas, Nevada. Its integrated resorts feature accommodations, gaming, entertainment and retail malls, convention and exhibition facilities, celebrity chef restaurants, and other amenities. Las Vegas Sands Corp. was founded in 1988 and is based in Las Vegas, Nevada."
city,Las Vegas
phone,702 923 9000
state,NV
country,United States
companyOfficers,[]
website,https://www.sands.com
maxAge,1
address1,3355 Las Vegas Boulevard South
industry,Resorts & Casinos
ebitdaMargins,0.0877
profitMargins,-0.22697
grossMargins,0.18280001
operatingCashflow,
revenueGrowth,-0.12
operatingMargins,-0.15635
ebitda,371333088
targetLowPrice,40
recommendationKey,buy
grossProfits,774000000
freeCashflow,
targetMedianPrice,51.5
currentPrice,47.12
earningsGrowth,
currentRatio,
returnOnAssets,
numberOfAnalystOpinions,14
targetMeanPrice,51.83
debtToEquity,598.394
returnOnEquity,-0.49237
targetHighPrice,66
totalCash,1644000000
totalDebt,14535000064
totalRevenue,4233999872
totalCashPerShare,2.152
financialCurrency,USD
revenuePerShare,5.542
quickRatio,
recommendationMean,2.4
exchange,NYQ
shortName,Las Vegas Sands Corp.
longName,Las Vegas Sands Corp.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,LVS
messageBoardId,finmb_3632895
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,11.624
beta3Year,
enterpriseToEbitda,132.54
52WeekChange,-0.23679948
morningStarRiskRating,
forwardEps,2.32
revenueQuarterlyGrowth,
sharesOutstanding,763990016
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,2.751
sharesShort,12649986
sharesPercentSharesOut,0.0166
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.37545
netIncomeToCommon,-1154000000
trailingEps,-1.258
lastDividendValue,0.79
SandP52WeekChange,0.12185478
priceToBook,17.128317
heldPercentInsiders,0.56702
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,1.09
sharesShortPreviousMonthDate,1640908800
floatShares,332023287
beta,1.355544
enterpriseValue,49216475136
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1584403200
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,8.502411
dateShortInterest,1643587200
pegRatio,0.36
ytdReturn,
forwardPE,20.310345
lastCapGain,
shortPercentOfFloat,0.0382
sharesShortPriorMonth,9677996
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,47.06
regularMarketOpen,46.81
twoHundredDayAverage,43.9363
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,47.73
navPrice,
averageDailyVolume10Day,7431990
regularMarketPreviousClose,47.06
fiftyDayAverage,41.1166
trailingAnnualDividendRate,0
open,46.81
toCurrency,
averageVolume10days,7431990
expireDate,
algorithm,
dividendRate,
exDividendDate,1584403200
circulatingSupply,
startDate,
regularMarketDayLow,46.385
currency,USD
regularMarketVolume,6884266
lastMarket,
maxSupply,
openInterest,
marketCap,35999207424
volumeAllCurrencies,
strikePrice,
averageVolume,9354362
dayLow,46.385
ask,47.08
askSize,1000
volume,6884266
fiftyTwoWeekHigh,66.77
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,33.75
bid,46.88
tradeable,False
dividendYield,
bidSize,1200
dayHigh,47.73
regularMarketPrice,47.12
preMarketPrice,
logo_url,https://logo.clearbit.com/sands.com
