,info
zip,44114
sector,Industrials
fullTimeEmployees,13300
longBusinessSummary,"TransDigm Group Incorporated designs, produces, and supplies aircraft components in the United States and internationally. Its Power & Control segment offers mechanical/electro-mechanical actuators and controls, ignition systems and engine technology, specialized pumps and valves, power conditioning devices, specialized AC/DC electric motors and generators, batteries and chargers, databus and power controls, sensor products, switches and relay panels, hoists, winches and lifting devices, and cargo loading and handling systems. This segment serves engine and power system and subsystem suppliers, airlines, third party maintenance suppliers, military buying agencies, and repair depots. The company's Airframe segment provides engineered latching and locking devices, engineered rods, engineered connectors and elastomer sealing solutions, cockpit security components and systems, cockpit displays, engineered audio, radio and antenna systems, lavatory components, seat belts and safety restraints, engineered and customized interior surfaces and related components, thermal protection and insulation products, lighting and control technology, and parachutes. This segment serves airframe manufacturers, cabin system and subsystem suppliers, airlines, third party maintenance suppliers, military buying agencies, and repair depots. Its Non-aviation segment offers seat belts and safety restraints for ground transportation applications; electro-mechanical actuators for space applications; hydraulic/electromechanical actuators and fuel valves for land-based gas turbines; refueling systems for heavy equipment used in mining, construction, and other industries; and turbine controls for the energy and oil and gas markets. This segment serves off-road vehicle and subsystem suppliers, child restraint system suppliers, and satellite and space system suppliers; and manufacturers of heavy equipment. TransDigm Group Incorporated was founded in 1993 and is based in Cleveland, Ohio."
city,Cleveland
phone,216 706 2960
state,OH
country,United States
companyOfficers,[]
website,https://www.transdigm.com
maxAge,1
address1,The Tower at Erieview
industry,Aerospace & Defense
address2,Suite 3000 1301 East 9th Street
ebitdaMargins,0.44124
profitMargins,0.16237
grossMargins,0.54382
operatingCashflow,918000000
revenueGrowth,0.078
operatingMargins,0.38799998
ebitda,2155000064
targetLowPrice,688
recommendationKey,buy
grossProfits,2549000000
freeCashflow,822374976
targetMedianPrice,750
currentPrice,649.24
earningsGrowth,
currentRatio,5.059
returnOnAssets,0.06267
numberOfAnalystOpinions,17
targetMeanPrice,740
debtToEquity,
returnOnEquity,
targetHighPrice,801
totalCash,4813000192
totalDebt,20116000768
totalRevenue,4883999744
totalCashPerShare,43.39
financialCurrency,USD
revenuePerShare,82.05
quickRatio,4.038
recommendationMean,2
exchange,NYQ
shortName,Transdigm Group Incorporated
longName,TransDigm Group Incorporated
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,TDG
messageBoardId,finmb_22800180
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,17.903
beta3Year,
enterpriseToEbitda,40.575
52WeekChange,0.13083029
morningStarRiskRating,
forwardEps,21.02
revenueQuarterlyGrowth,
sharesOutstanding,55462100
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,-47.509
sharesShort,973622
sharesPercentSharesOut,0.0176
fundFamily,
lastFiscalYearEnd,1632960000
heldPercentInstitutions,1.0071399
netIncomeToCommon,746000000
trailingEps,12.549
lastDividendValue,32.5
SandP52WeekChange,0.17128062
priceToBook,
heldPercentInsiders,0.0086
nextFiscalYearEnd,1696032000
yield,
mostRecentQuarter,1640995200
shortRatio,3.5
sharesShortPreviousMonthDate,1640908800
floatShares,109955794
beta,1.563898
enterpriseValue,87438434304
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1577404800
morningStarOverallRating,
earningsQuarterlyGrowth,2.26
priceToSalesTrailing12Months,7.3726897
dateShortInterest,1643587200
pegRatio,1.58
ytdReturn,
forwardPE,30.886774
lastCapGain,
shortPercentOfFloat,0.020599999
sharesShortPriorMonth,824392
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,650.25
regularMarketOpen,645.4
twoHundredDayAverage,628.3995
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,661.74
navPrice,
averageDailyVolume10Day,301040
regularMarketPreviousClose,650.25
fiftyDayAverage,618.2286
trailingAnnualDividendRate,0
open,645.4
toCurrency,
averageVolume10days,301040
expireDate,
algorithm,
dividendRate,
exDividendDate,1577404800
circulatingSupply,
startDate,
regularMarketDayLow,643.98
currency,USD
trailingPE,51.736393
regularMarketVolume,289551
lastMarket,
maxSupply,
openInterest,
marketCap,36008214528
volumeAllCurrencies,
strikePrice,
averageVolume,325617
dayLow,643.98
ask,760
askSize,1000
volume,289551
fiftyTwoWeekHigh,688.03
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,552.72
bid,420.01
tradeable,False
dividendYield,
bidSize,1000
dayHigh,661.74
regularMarketPrice,649.24
preMarketPrice,
logo_url,https://logo.clearbit.com/transdigm.com
