,info
zip,45249
sector,Real Estate
longBusinessSummary,"Phillips Edison & Company, Inc. (ÂPECOÂ), an internally-managed REIT, is one of the nation's largest owners and operators of grocery-anchored shopping centers. PECO's diversified portfolio of well-occupied neighborhood shopping centers features a mix of national and regional retailers selling necessity-based goods and services in fundamentally strong markets throughout the United States. Through its vertically-integrated operating platform, the Company manages a portfolio of 309 properties, including 283 wholly-owned properties comprising approximately 31.7 million square feet across 31 states (as of September 30, 2020). PECO has generated strong operating results over its 29+ year history and has partnered with leading institutional commercial real estate investors, including TPG Real Estate and The Northwestern Mutual Life Insurance Company. The Company remains exclusively focused on creating great grocery-anchored shopping experiences and improving the communities it serves one center at a time."
city,Cincinnati
phone,(513) 554-1110
state,OH
country,United States
companyOfficers,[]
website,https://www.phillipsedison.com
maxAge,1
address1,11501 Northlake Drive
fax,(513) 554-1820
industry,REIT—Retail
ebitdaMargins,0.59758997
profitMargins,0.028380001
grossMargins,0.70293
operatingCashflow,
revenueGrowth,0.135
operatingMargins,0.19574
ebitda,318423296
targetLowPrice,32
recommendationKey,buy
grossProfits,374551000
freeCashflow,
targetMedianPrice,37
currentPrice,31.9
earningsGrowth,
currentRatio,2.633
returnOnAssets,0.01395
numberOfAnalystOpinions,8
targetMeanPrice,36.75
debtToEquity,77.365
returnOnEquity,0.00767
targetHighPrice,43
totalCash,92585000
totalDebt,1915817984
totalRevenue,532846016
totalCashPerShare,0.818
financialCurrency,USD
revenuePerShare,5.286
quickRatio,2.172
recommendationMean,2.2
exchange,NMS
shortName,"Phillips Edison & Company, Inc."
longName,"Phillips Edison & Company, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,PECO
messageBoardId,finmb_84223462
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,10.813
beta3Year,
enterpriseToEbitda,18.094
52WeekChange,4.5478263
morningStarRiskRating,
forwardEps,0.37
revenueQuarterlyGrowth,
sharesOutstanding,19600000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,18.986
sharesShort,789550
sharesPercentSharesOut,0.0069999998
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.22356
netIncomeToCommon,15121000
trailingEps,0.15
lastDividendValue,0.09
SandP52WeekChange,0.12359536
priceToBook,1.6801853
heldPercentInsiders,0.0041
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,0.53
sharesShortPreviousMonthDate,1640908800
floatShares,112593450
beta,0.029957
enterpriseValue,5761603584
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1642464000
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,2.0568216
dateShortInterest,1643587200
pegRatio,15.16
ytdReturn,
forwardPE,86.21622
lastCapGain,
shortPercentOfFloat,0.040900003
sharesShortPriorMonth,2241500
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,31.54
regularMarketOpen,31.6
twoHundredDayAverage,25.0997
trailingAnnualDividendYield,0.03281547
payoutRatio,6.9544
volume24Hr,
regularMarketDayHigh,33.13
navPrice,
averageDailyVolume10Day,1506860
regularMarketPreviousClose,31.54
fiftyDayAverage,32.2552
trailingAnnualDividendRate,1.035
open,31.6
toCurrency,
averageVolume10days,1506860
expireDate,
algorithm,
dividendRate,1.04
exDividendDate,1642464000
circulatingSupply,
startDate,
regularMarketDayLow,31.26
currency,USD
trailingPE,212.66666
regularMarketVolume,1979849
lastMarket,
maxSupply,
openInterest,
marketCap,1095969152
volumeAllCurrencies,
strikePrice,
averageVolume,846996
dayLow,31.26
ask,32.95
askSize,800
volume,1979849
fiftyTwoWeekHigh,36.349
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,5.75
bid,28
tradeable,False
dividendYield,0.0328
bidSize,800
dayHigh,33.13
regularMarketPrice,31.9
preMarketPrice,
logo_url,https://logo.clearbit.com/phillipsedison.com
