,info
zip,44145
sector,Industrials
fullTimeEmployees,6813
longBusinessSummary,"Nordson Corporation engineers, manufactures, and markets products and systems to dispense, apply, and control adhesives, coatings, polymers, sealants, biomaterials, and other fluids worldwide. It operates through two segments, Industrial Precision Solutions (IPS) and Advanced Technology Solutions (ATS). The IPS segment provides dispensing, coating, and laminating systems for adhesives, lotions, liquids, and fibers to disposable products and roll goods; automated adhesive dispensing systems used in packaged goods industries; components and systems used in the thermoplastic melt stream; and product assembly systems for use in paper and paperboard converting applications, and manufacturing roll goods, as well as for the assembly of plastic, metal, and wood products. It also offers automated and manual dispensing products and systems to apply adhesive and sealant materials; dispensing and curing systems to coat and cure containers; systems to apply liquid paints and coatings to consumer and industrial products; and systems to apply powder paints and coatings to metal, plastic, and wood products, as well as ultraviolet equipment for use in curing and drying operations for specialty coatings, semiconductor materials, and paints. The ATS segment provides automated dispensing systems for the attachment, protection, and coating of fluids, as well as related gas plasma treatment systems for cleaning and conditioning surfaces; precision manual and semi-automated dispensers, minimally invasive interventional delivery devices, plastic molded syringes, cartridges, tips, fluid connection components, tubing, balloons, and catheters; and bond testing and automated optical, acoustic microscopy, and x-ray inspection systems for use in semiconductor and printed circuit board industries. The company markets its products through direct sales force, as well as distributors and sales representatives. Nordson Corporation was founded in 1935 and is headquartered in Westlake, Ohio."
city,Westlake
phone,440 892 1580
state,OH
country,United States
companyOfficers,[]
website,https://www.nordson.com
maxAge,1
address1,28601 Clemens Road
fax,440 892 9507
industry,Specialty Industrial Machinery
ebitdaMargins,0.30169
profitMargins,0.19235
grossMargins,0.56053
operatingCashflow,545926976
revenueGrowth,0.073
operatingMargins,0.25772
ebitda,712660992
targetLowPrice,270
recommendationKey,buy
grossProfits,1324080000
freeCashflow,486428384
targetMedianPrice,296.5
currentPrice,222.11
earningsGrowth,4.996
currentRatio,2.615
returnOnAssets,0.10193
numberOfAnalystOpinions,6
targetMeanPrice,297.67
debtToEquity,44.071
returnOnEquity,0.23193
targetHighPrice,323
totalCash,299972000
totalDebt,951547008
totalRevenue,2362209024
totalCashPerShare,2.578
financialCurrency,USD
revenuePerShare,40.664
quickRatio,1.76
recommendationMean,2.2
exchange,NMS
shortName,Nordson Corporation
longName,Nordson Corporation
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,NDSN
messageBoardId,finmb_143614
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,10.999
beta3Year,
enterpriseToEbitda,36.459
52WeekChange,0.16897547
morningStarRiskRating,
forwardEps,9.62
revenueQuarterlyGrowth,
sharesOutstanding,58187800
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,37.128
sharesShort,526092
sharesPercentSharesOut,0.009
fundFamily,
lastFiscalYearEnd,1635638400
heldPercentInstitutions,0.83867997
netIncomeToCommon,454368000
trailingEps,7.74
lastDividendValue,0.51
SandP52WeekChange,0.12359536
priceToBook,5.982278
heldPercentInsiders,0.10815
nextFiscalYearEnd,1698710400
yield,
mostRecentQuarter,1635638400
shortRatio,2.83
sharesShortPreviousMonthDate,1640908800
floatShares,104877295
beta,0.977125
enterpriseValue,25982832640
priceHint,2
threeYearAverageReturn,
lastSplitDate,1302652800
lastSplitFactor,2:1
legalType,
lastDividendDate,1639958400
morningStarOverallRating,
earningsQuarterlyGrowth,4.979
priceToSalesTrailing12Months,5.471189
dateShortInterest,1643587200
pegRatio,2
ytdReturn,
forwardPE,23.088358
lastCapGain,
shortPercentOfFloat,0.0091
sharesShortPriorMonth,361296
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,217.71
regularMarketOpen,218.64
twoHundredDayAverage,235.9202
trailingAnnualDividendYield,0.007716687
payoutRatio,0.2171
volume24Hr,
regularMarketDayHigh,222.21
navPrice,
averageDailyVolume10Day,300780
regularMarketPreviousClose,217.71
fiftyDayAverage,244.8842
trailingAnnualDividendRate,1.68
open,218.64
toCurrency,
averageVolume10days,300780
expireDate,
algorithm,
dividendRate,2.04
exDividendDate,1645142400
circulatingSupply,
startDate,
regularMarketDayLow,217.085
currency,USD
trailingPE,28.696383
regularMarketVolume,12833848
lastMarket,
maxSupply,
openInterest,
marketCap,12924092416
volumeAllCurrencies,
strikePrice,
averageVolume,202953
dayLow,217.085
ask,220.34
askSize,800
volume,12833848
fiftyTwoWeekHigh,272.28
fromCurrency,
fiveYearAvgDividendYield,0.87
fiftyTwoWeekLow,182.52
bid,221.81
tradeable,False
dividendYield,0.0094
bidSize,900
dayHigh,222.21
regularMarketPrice,222.11
preMarketPrice,220.75
logo_url,https://logo.clearbit.com/nordson.com
