,info
zip,100031
sector,Utilities
fullTimeEmployees,57874
longBusinessSummary,"Huaneng Power International, Inc., together with its subsidiaries, generates and sells electricity and heat to the regional or provincial grid companies in the People's Republic of China and internationally. It is involved in the development, investment, construction, operation, and management of power plants and related projects; and generation, wholesale, and retail of power and other relating utilities. The company generates power from gas turbine, hydro, wind, photovoltaic, biomass, coal, solar, and oil resources. It is also involved in the sale of coal ash and lime; provision of cargo loading and storage, port, warehousing, and conveying services; photovoltaic power generation projects development and construction; and provision of thermal energy and cold energy services, as well as thermal heating services. In addition, the company engages in the repair of power equipment; provision of water supply and transportation services; construction and operation of electricity distribution networks and heating pipe networks; energy supply, energy transmission, and substation project contracting activities; cargo transportation; and port management, investment, and development activities. Further, it is involved in the management of industrial water and waste, as well as provides environment engineering, and information technology and management consulting services. Additionally, it sells raw and processed coal; and provides central heat, and plumbing and pipe installation services, as well as desalinated water. As of April 27, 2021, the company had a controlled generating capacity of 113,805 megawatts and an equity-based installed capacity of 99,570 megawatts. Huaneng Power International, Inc. was incorporated in 1994 and is based in Beijing, the People's Republic of China."
city,Beijing
phone,86 10 6322 6999
country,China
companyOfficers,[]
website,https://www.hpi.com.cn
maxAge,1
address1,Huaneng Building
fax,86 10 6322 6888
industry,Utilities—Independent Power Producers
address2,6 Fuxingmennei Street Xicheng District
ebitdaMargins,0.15427
profitMargins,-0.01963
grossMargins,0.08761
operatingCashflow,37576601600
revenueGrowth,0.168
operatingMargins,0.04486
ebitda,29710796800
targetLowPrice,12.56
recommendationKey,hold
grossProfits,29514723539
freeCashflow,-14160779264
targetMedianPrice,15.83
currentPrice,20.14
earningsGrowth,
currentRatio,0.476
returnOnAssets,0.01227
numberOfAnalystOpinions,2
targetMeanPrice,15.83
debtToEquity,182.196
returnOnEquity,-0.03277
targetHighPrice,19.1
totalCash,14484105216
totalDebt,251150925824
totalRevenue,192589971456
totalCashPerShare,36.907
financialCurrency,CNY
revenuePerShare,490.72
quickRatio,0.373
recommendationMean,3.5
exchange,NYQ
shortName,Huaneng Power Intl
longName,"Huaneng Power International, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,HNP
messageBoardId,finmb_380351
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,1.383
beta3Year,
enterpriseToEbitda,8.968
52WeekChange,0.5292331
morningStarRiskRating,
forwardEps,1.9
revenueQuarterlyGrowth,
sharesOutstanding,392452000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,297.56
sharesShort,24799
sharesPercentSharesOut,0.0001
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.016590001
netIncomeToCommon,-5550523392
trailingEps,-2.24
lastDividendValue,1.126
SandP52WeekChange,0.11928022
priceToBook,0.06768382
heldPercentInsiders,0
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,0.94
sharesShortPreviousMonthDate,1640908800
floatShares,184350559
beta,0.854311
enterpriseValue,266438098944
priceHint,2
threeYearAverageReturn,
lastSplitDate,1085529600
lastSplitFactor,2:1
legalType,
lastDividendDate,1625097600
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,0.08311738
dateShortInterest,1643587200
pegRatio,
ytdReturn,
forwardPE,10.599999
lastCapGain,
shortPercentOfFloat,
sharesShortPriorMonth,46640
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,22.18
regularMarketOpen,21
twoHundredDayAverage,18.5015
trailingAnnualDividendYield,0.008115419
payoutRatio,
volume24Hr,
regularMarketDayHigh,21
navPrice,
averageDailyVolume10Day,10820
regularMarketPreviousClose,22.18
fiftyDayAverage,22.8862
trailingAnnualDividendRate,0.18
open,21
toCurrency,
averageVolume10days,10820
expireDate,
algorithm,
dividendRate,1.11
exDividendDate,1625097600
circulatingSupply,
startDate,
regularMarketDayLow,20.14
currency,USD
regularMarketVolume,28403
lastMarket,
maxSupply,
openInterest,
marketCap,16007573504
volumeAllCurrencies,
strikePrice,
averageVolume,31256
dayLow,20.14
ask,21.78
askSize,800
volume,28403
fiftyTwoWeekHigh,28.77
fromCurrency,
fiveYearAvgDividendYield,4.83
fiftyTwoWeekLow,13.05
bid,20
tradeable,False
dividendYield,0.049200002
bidSize,900
dayHigh,21
regularMarketPrice,20.14
preMarketPrice,
logo_url,https://logo.clearbit.com/hpi.com.cn
