,info
zip,W6 8BS
sector,Communication Services
longBusinessSummary,"Liberty Global plc, together with its subsidiaries, provides broadband internet, video, fixed-line telephony, and mobile communications services to residential customers and businesses. It offers value-added broadband services, such as intelligent WiFi features; security; smart home, online storage solutions, and Web spaces; and Connect Box, a connectivity device that delivers in-home Wi-Fi coverage. The company also provides community Wi-Fi via routers in home, which provides access to the Internet; public Wi-Fi access points in train stations, hotels, bars, restaurants, and other public places. In addition, its cable operations comprise various tiers of digital video programming and audio services, as well as offers digital video recorders and multimedia home gateway systems. The company's channel offerings include general entertainment, sports, movies, documentaries, lifestyles, news, adult, children, and ethnic and foreign channels. Further, it provides mobile services, such as voice, short message service, and Internet access; circuit-switched telephony services; and personal call manager, unified messaging, and a second or third phone line at an incremental cost. Additionally, the company offers voice, advanced data, video, wireless, cloud-based services, and mobile and converged fixed-mobile services to small business and medium and large enterprises, as well as on a wholesale basis to other operators. It serves in the United Kingdom, Belgium, Switzerland, Ireland, Poland, Slovakia, and internationally. Liberty Global plc was founded in 2004 and is based in London, the United Kingdom."
city,London
phone,44 208 4836449
country,United Kingdom
companyOfficers,[]
website,https://www.libertyglobal.com
maxAge,1
address1,Griffin House
industry,Entertainment
address2,161 Hammersmith Road
ebitdaMargins,0.35631
profitMargins,1.30214
grossMargins,0.70735
operatingCashflow,3548999936
revenueGrowth,-0.42
operatingMargins,0.12804
ebitda,3673999872
targetLowPrice,26
recommendationKey,buy
grossProfits,7293700000
freeCashflow,513475008
targetMedianPrice,37
currentPrice,26.55
earningsGrowth,
currentRatio,1.454
returnOnAssets,0.015570001
numberOfAnalystOpinions,15
targetMeanPrice,39.26
debtToEquity,62.705
returnOnEquity,0.69556
targetHighPrice,65
totalCash,3180199936
totalDebt,16051200000
totalRevenue,10311300096
totalCashPerShare,
financialCurrency,USD
revenuePerShare,
quickRatio,1.001
recommendationMean,2
exchange,NMS
shortName,Liberty Global plc
longName,Liberty Global plc
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,LBTYA
messageBoardId,finmb_9956099
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,
beta3Year,
enterpriseToEbitda,
52WeekChange,0.035895467
morningStarRiskRating,
forwardEps,0.45
revenueQuarterlyGrowth,
sharesOutstanding,176880992
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,47.459
sharesShort,3543236
sharesPercentSharesOut,0.0064999997
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.93529
netIncomeToCommon,13344199680
trailingEps,20.406
lastDividendValue,12.876852
SandP52WeekChange,0.12185478
priceToBook,0.55943024
heldPercentInsiders,0.03691
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,3.16
sharesShortPreviousMonthDate,1640908800
floatShares,
beta,
enterpriseValue,
priceHint,2
threeYearAverageReturn,
lastSplitDate,1393891200
lastSplitFactor,1957:1000
legalType,
lastDividendDate,1126051200
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,1.3487707
dateShortInterest,1643587200
pegRatio,0.02
ytdReturn,
forwardPE,59
lastCapGain,
shortPercentOfFloat,0.028099999
sharesShortPriorMonth,3349651
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,28.14
regularMarketOpen,28.48
twoHundredDayAverage,27.87125
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,28.48
navPrice,
averageDailyVolume10Day,1093820
regularMarketPreviousClose,28.14
fiftyDayAverage,27.6016
trailingAnnualDividendRate,0
open,28.48
toCurrency,
averageVolume10days,1093820
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,26.47
currency,USD
trailingPE,1.3010879
regularMarketVolume,2197793
lastMarket,
maxSupply,
openInterest,
marketCap,13907579904
volumeAllCurrencies,
strikePrice,
averageVolume,1139630
dayLow,26.47
ask,30
askSize,1800
volume,2197793
fiftyTwoWeekHigh,30.58
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,23.19
bid,24.21
tradeable,False
dividendYield,
bidSize,800
dayHigh,28.48
regularMarketPrice,26.55
preMarketPrice,
logo_url,https://logo.clearbit.com/libertyglobal.com
