,info
zip,06095
sector,Technology
longBusinessSummary,"SS&C Technologies Holdings, Inc., together with its subsidiaries, provides software products and software-enabled services to financial services and healthcare industries. The company owns and operates technology stack across securities accounting, front-to-back-office operations, performance and risk analytics, regulatory reporting, and healthcare information processes. Its products and services allow professionals in the financial services and healthcare industries to automate complex business processes and are instrumental in helping its clients to manage information processing requirements. The company's software-enabled services include SS&C GlobeOp, Global Investor and Distribution Solutions, SS&C Retirement Solutions, Black Diamond Wealth Platform, Bluedoor, Advent Outsourcing Services, Advent Data Solutions, ALPS Advisors, and Virtual Data Rooms, as well as pharmacy, healthcare administration, and health outcomes optimization solutions. Its software products comprise portfolio/investment accounting and analytics software, portfolio management software, trading software, digital process automation product suite, and banking and lending solutions, as well as research, analytics, and training solutions. The company also provides professional services, including consulting and implementation services to assist clients; and product support services. It operates in the United States; the United Kingdom; Europe, the Middle East, and Africa; the Asia Pacific and Japan; Canada; and the Americas. The company has a partnership with WorkFusion, Inc. to redefine the operating model for insurance companies through intelligent automation. SS&C Technologies Holdings, Inc. was founded in 1986 and is headquartered in Windsor, Connecticut."
city,Windsor
phone,860 298 4500
state,CT
country,United States
companyOfficers,[]
website,https://www.ssctech.com
maxAge,1
address1,80 Lamberton Road
industry,Software—Application
ebitdaMargins,0.37807998
profitMargins,0.15838
grossMargins,0.47699
operatingCashflow,1428999936
revenueGrowth,0.075
operatingMargins,0.24595
ebitda,1909699968
targetLowPrice,81
recommendationKey,buy
grossProfits,2409300000
freeCashflow,1347137536
targetMedianPrice,92.5
currentPrice,76.27
earningsGrowth,0.271
currentRatio,1.104
returnOnAssets,0.046690002
numberOfAnalystOpinions,12
targetMeanPrice,91.83
debtToEquity,99.902
returnOnEquity,0.13411
targetHighPrice,105
totalCash,564000000
totalDebt,6217099776
totalRevenue,5050999808
totalCashPerShare,2.212
financialCurrency,USD
revenuePerShare,19.761
quickRatio,0.339
recommendationMean,2.1
exchange,NMS
shortName,"SS&C Technologies Holdings, Inc"
longName,"SS&C Technologies Holdings, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,SSNC
messageBoardId,finmb_34709
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,4.988
beta3Year,
enterpriseToEbitda,13.192
52WeekChange,0.1577512
morningStarRiskRating,
forwardEps,5.65
revenueQuarterlyGrowth,
sharesOutstanding,254268992
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,24.178
sharesShort,2431207
sharesPercentSharesOut,0.0095999995
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.85028
netIncomeToCommon,800000000
trailingEps,2.99
lastDividendValue,0.2
SandP52WeekChange,0.13729191
priceToBook,3.1545205
heldPercentInsiders,0.12640001
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,2.08
sharesShortPreviousMonthDate,1640908800
floatShares,206924850
beta,1.566882
enterpriseValue,25192900608
priceHint,2
threeYearAverageReturn,
lastSplitDate,1466985600
lastSplitFactor,2:1
legalType,
lastDividendDate,1638230400
morningStarOverallRating,
earningsQuarterlyGrowth,0.273
priceToSalesTrailing12Months,3.8394568
dateShortInterest,1643587200
pegRatio,1.84
ytdReturn,
forwardPE,13.499114
lastCapGain,
shortPercentOfFloat,0.0109
sharesShortPriorMonth,1958348
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,76.4
regularMarketOpen,75.95
twoHundredDayAverage,75.8578
trailingAnnualDividendYield,0.008900523
payoutRatio,0.2274
volume24Hr,
regularMarketDayHigh,76.57
navPrice,
averageDailyVolume10Day,1399670
regularMarketPreviousClose,76.4
fiftyDayAverage,80.3284
trailingAnnualDividendRate,0.68
open,75.95
toCurrency,
averageVolume10days,1399670
expireDate,
algorithm,
dividendRate,0.8
exDividendDate,1638230400
circulatingSupply,
startDate,
regularMarketDayLow,75.295
currency,USD
trailingPE,25.50836
regularMarketVolume,965826
lastMarket,
maxSupply,
openInterest,
marketCap,19393095680
volumeAllCurrencies,
strikePrice,
averageVolume,1228964
dayLow,75.295
ask,82.35
askSize,1100
volume,965826
fiftyTwoWeekHigh,84.85
fromCurrency,
fiveYearAvgDividendYield,0.71
fiftyTwoWeekLow,62.93
bid,70
tradeable,False
dividendYield,0.0105
bidSize,800
dayHigh,76.57
regularMarketPrice,76.27
preMarketPrice,75.98
logo_url,https://logo.clearbit.com/ssctech.com
