,info
zip,92009-1699
sector,Technology
fullTimeEmployees,5800
longBusinessSummary,"Viasat, Inc. provides broadband and communications products and services worldwide. The company's Satellite Services segment offers satellite-based fixed broadband services, including broadband internet access and voice over internet protocol services to consumers and businesses; in-flight entertainment, internet, and aviation software services to commercial airlines; community internet services; mobile broadband services, including satellite-based internet services to energy offshore vessels, cruise ships, consumer ferries, and yachts; and advanced software and communication infrastructure services, which include ultra-secure solutions IP connectivity, bandwidth-optimized over-the-top applications, industrial internet-of-things big data enablement, and industry-leading machine learning analytics. This segment provides broadband Internet services to approximately 590,000 subscribers. Its Commercial Networks segment offers fixed satellite communication systems comprising satellite network infrastructure and ground terminals; mobile broadband satellite communication systems; antenna systems for terrestrial and satellite applications, such as earth imaging, remote sensing, mobile satellite communication, Ka-band earth stations, and other multi-band antennas; design and technology services comprising analysis, design, and development of satellites and ground systems; application specific integrated circuit and monolithic microwave integrated circuit chips; and network function virtualization. Its Government Systems segment offers various mobile and fixed broadband modems, terminals, network access control systems, and antenna systems; cybersecurity and information assurance products and services; and tactical radio and information distribution systems to enable voice, and real-time collection and dissemination of video and data using secure, and jam-resistant transmission links. The company was incorporated in 1986 and is headquartered in Carlsbad, California."
city,Carlsbad
phone,760 476 2200
state,CA
country,United States
companyOfficers,[]
website,https://www.viasat.com
maxAge,1
address1,6155 El Camino Real
fax,760 929 3941
industry,Communication Equipment
ebitdaMargins,0.18406
profitMargins,0.00783
grossMargins,0.31288
operatingCashflow,556219008
revenueGrowth,0.25
operatingMargins,0.028800001
ebitda,493595008
targetLowPrice,51
recommendationKey,buy
grossProfits,691823000
freeCashflow,-365042496
targetMedianPrice,63
currentPrice,44.395
earningsGrowth,
currentRatio,1.307
returnOnAssets,0.00852
numberOfAnalystOpinions,6
targetMeanPrice,77.5
debtToEquity,95.188
returnOnEquity,0.0134000005
targetHighPrice,145
totalCash,166032000
totalDebt,2546971904
totalRevenue,2681712896
totalCashPerShare,2.232
financialCurrency,USD
revenuePerShare,37.288
quickRatio,0.673
recommendationMean,2
exchange,NMS
shortName,"ViaSat, Inc."
longName,"Viasat, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,VSAT
messageBoardId,finmb_359638
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,2.127
beta3Year,
enterpriseToEbitda,11.557
52WeekChange,-0.24645603
morningStarRiskRating,
forwardEps,-0.27
revenueQuarterlyGrowth,
sharesOutstanding,74393000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,35.413
sharesShort,4982734
sharesPercentSharesOut,0.067
fundFamily,
lastFiscalYearEnd,1617148800
heldPercentInstitutions,0.84696996
netIncomeToCommon,21003000
trailingEps,0.29
lastDividendValue,
SandP52WeekChange,0.13729191
priceToBook,1.2536358
heldPercentInsiders,0.04153
nextFiscalYearEnd,1680220800
yield,
mostRecentQuarter,1640908800
shortRatio,11.79
sharesShortPreviousMonthDate,1640908800
floatShares,49661818
beta,1.115862
enterpriseValue,5704440832
priceHint,2
threeYearAverageReturn,
lastSplitDate,967766400
lastSplitFactor,2:1
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,1.2315551
dateShortInterest,1643587200
pegRatio,25.62
ytdReturn,
forwardPE,-164.42592
lastCapGain,
shortPercentOfFloat,0.0908
sharesShortPriorMonth,5950605
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,44.12
regularMarketOpen,43.77
twoHundredDayAverage,50.06995
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,44.885
navPrice,
averageDailyVolume10Day,409030
regularMarketPreviousClose,44.12
fiftyDayAverage,44.9536
trailingAnnualDividendRate,0
open,43.77
toCurrency,
averageVolume10days,409030
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,43.51
currency,USD
trailingPE,153.08621
regularMarketVolume,99349
lastMarket,
maxSupply,
openInterest,
marketCap,3302677248
volumeAllCurrencies,
strikePrice,
averageVolume,422737
dayLow,43.51
ask,44.5
askSize,800
volume,99349
fiftyTwoWeekHigh,68.76
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,39.13
bid,44.4
tradeable,False
dividendYield,
bidSize,1000
dayHigh,44.885
regularMarketPrice,44.395
preMarketPrice,44.4
logo_url,https://logo.clearbit.com/viasat.com
