,info
zip,43240
sector,Healthcare
fullTimeEmployees,15600
longBusinessSummary,"Mettler-Toledo International Inc. manufactures and supplies precision instruments and services worldwide. It operates in five segments: U.S. Operations, Swiss Operations, Western European Operations, Chinese Operations, and Other. The company offers weighing instruments for laboratory, industrial, packaging, logistics, and food retailing applications; various related analytical instruments and automated chemistry solutions used in drug and chemical compound discovery and development; metal detection and other end-of-line product inspection systems used in production and packaging for food processing and packaging, pharmaceutical, packaged consumer goods, and other industries; and solutions that are used in various process analytics applications. Its laboratory instruments include laboratory balances, liquid pipetting solutions, automated laboratory reactors, titrators, pH meters, process analytics sensors and analyzer technologies, physical value analyzers, thermal analysis systems, and other analytical instruments; and LabX, a laboratory software platform. The company's industrial instruments comprise industrial weighing instruments and related terminals, automatic dimensional measurement and data capture solutions, vehicle scale systems, industrial software, and product inspection systems. Its retail weighing solutions consist of networked scales and software, and stand-alone scales for handling fresh goods, such as meats, vegetables, fruits, and cheeses. The company serves the life science industry, and independent research organizations; food and beverage producers; food retailers; chemical, specialty chemical, and cosmetics companies; food retailers; transportation and logistics, metals, and electronics industries; and the academic community. It markets its products through its direct sales force and indirect distribution channels. The company was incorporated in 1991 and is based in Columbus, Ohio."
city,Columbus
phone,614 438 4511
state,OH
country,United States
companyOfficers,[]
website,https://www.mt.com
maxAge,1
address1,1900 Polaris Parkway
industry,Diagnostics & Research
ebitdaMargins,0.28575
profitMargins,0.20683001
grossMargins,0.58407
operatingCashflow,908825024
revenueGrowth,0.106
operatingMargins,0.26755
ebitda,1062393024
targetLowPrice,1200
recommendationKey,hold
grossProfits,2171553000
freeCashflow,660585728
targetMedianPrice,1540.5
currentPrice,1430.06
earningsGrowth,0.101
currentRatio,1.107
returnOnAssets,0.20247
numberOfAnalystOpinions,10
targetMeanPrice,1513.1
debtToEquity,1050.773
returnOnEquity,3.38688
targetHighPrice,1650
totalCash,98564000
totalDebt,1801245952
totalRevenue,3717929984
totalCashPerShare,4.322
financialCurrency,USD
revenuePerShare,160.742
quickRatio,0.651
recommendationMean,2.9
exchange,NYQ
shortName,"Mettler-Toledo International, I"
longName,Mettler-Toledo International Inc.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,MTD
messageBoardId,finmb_31468
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,9.232
beta3Year,
enterpriseToEbitda,32.308
52WeekChange,0.20118737
morningStarRiskRating,
forwardEps,37.36
revenueQuarterlyGrowth,
sharesOutstanding,22985700
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,7.504
sharesShort,308271
sharesPercentSharesOut,0.0134000005
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.95315003
netIncomeToCommon,768985024
trailingEps,32.78
lastDividendValue,
SandP52WeekChange,0.12359536
priceToBook,190.57303
heldPercentInsiders,0.01559
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,2.54
sharesShortPreviousMonthDate,1640908800
floatShares,22444602
beta,1.100447
enterpriseValue,34324062208
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,0.067
priceToSalesTrailing12Months,8.841192
dateShortInterest,1643587200
pegRatio,2.56
ytdReturn,
forwardPE,38.27784
lastCapGain,
shortPercentOfFloat,0.0156
sharesShortPriorMonth,317777
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,1430.41
regularMarketOpen,1427.65
twoHundredDayAverage,1464.3033
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,1436.865
navPrice,
averageDailyVolume10Day,134980
regularMarketPreviousClose,1430.41
fiftyDayAverage,1546.5242
trailingAnnualDividendRate,0
open,1427.65
toCurrency,
averageVolume10days,134980
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,1415
currency,USD
trailingPE,43.625996
regularMarketVolume,88211
lastMarket,
maxSupply,
openInterest,
marketCap,32870932480
volumeAllCurrencies,
strikePrice,
averageVolume,111282
dayLow,1415
ask,1429.57
askSize,800
volume,88211
fiftyTwoWeekHigh,1714.75
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,1033.4
bid,1423.41
tradeable,False
dividendYield,
bidSize,800
dayHigh,1436.865
regularMarketPrice,1430.06
preMarketPrice,1425
logo_url,https://logo.clearbit.com/mt.com
