,info
zip,33133
sector,Industrials
fullTimeEmployees,5800
longBusinessSummary,"Watsco, Inc., together with its subsidiaries, distributes air conditioning, heating, and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico, and Puerto Rico. It offers residential ducted and ductless air conditioners, including gas, electric, and oil furnaces; commercial air conditioning and heating equipment systems; and other specialized equipment. The company also provides parts comprising replacement compressors, evaporator coils, motors, and other component parts; and supplies, such as thermostats, insulation materials, refrigerants, ductworks, grills, registers, sheet metals, tools, copper tubing, concrete pads, tapes, adhesives, and other ancillary supplies, as well as plumbing and bathroom remodeling supplies. It serves contractors and dealers that service the replacement and new construction markets for residential and light commercial central air conditioning, heating, and refrigeration systems. In addition, the company exports its products to Latin America and the Caribbean Basin. Watsco, Inc. was founded in 1945 and is headquartered in Miami, Florida."
city,Miami
phone,305 714 4100
state,FL
country,United States
companyOfficers,[]
website,https://www.watsco.com
maxAge,1
address1,2665 South Bayshore Drive
fax,305 858 4492
industry,Industrial Distribution
address2,Suite 901
ebitdaMargins,0.09876
profitMargins,0.06518
grossMargins,0.25961
operatingCashflow,481272992
revenueGrowth,0.16
operatingMargins,0.09413
ebitda,584944000
targetLowPrice,282
recommendationKey,hold
grossProfits,1222821000
freeCashflow,267425632
targetMedianPrice,300
currentPrice,263
earningsGrowth,0.31
currentRatio,2.486
returnOnAssets,0.12144
numberOfAnalystOpinions,8
targetMeanPrice,303.5
debtToEquity,13.548
returnOnEquity,0.2399
targetHighPrice,350
totalCash,137200992
totalDebt,273884000
totalRevenue,5923042816
totalCashPerShare,3.872
financialCurrency,USD
revenuePerShare,168.258
quickRatio,1.14
recommendationMean,2.8
exchange,NYQ
shortName,"Watsco, Inc."
longName,"Watsco, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,WSO
messageBoardId,finmb_313461
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,1.699
beta3Year,
enterpriseToEbitda,17.208
52WeekChange,0.10389876
morningStarRiskRating,
forwardEps,11.04
revenueQuarterlyGrowth,
sharesOutstanding,33026000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,46.407
sharesShort,1273409
sharesPercentSharesOut,0.0328
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.95989
netIncomeToCommon,351924992
trailingEps,9.95
lastDividendValue,1.95
SandP52WeekChange,0.14532149
priceToBook,5.6672482
heldPercentInsiders,0.00765
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,9.94
sharesShortPreviousMonthDate,1640908800
floatShares,30273137
beta,0.797115
enterpriseValue,10065899520
priceHint,2
threeYearAverageReturn,
lastSplitDate,903312000
lastSplitFactor,3:2
legalType,
lastDividendDate,1642032000
morningStarOverallRating,
earningsQuarterlyGrowth,0.323
priceToSalesTrailing12Months,1.725313
dateShortInterest,1643587200
pegRatio,1.65
ytdReturn,
forwardPE,23.822464
lastCapGain,
shortPercentOfFloat,0.049000002
sharesShortPriorMonth,1309002
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,269.55
regularMarketOpen,271.3
twoHundredDayAverage,288.2627
trailingAnnualDividendYield,0.027638657
payoutRatio,0.7495
volume24Hr,
regularMarketDayHigh,271.79
navPrice,
averageDailyVolume10Day,177390
regularMarketPreviousClose,269.55
fiftyDayAverage,296.0626
trailingAnnualDividendRate,7.45
open,271.3
toCurrency,
averageVolume10days,177390
expireDate,
algorithm,
dividendRate,7.8
exDividendDate,1642032000
circulatingSupply,
startDate,
regularMarketDayLow,261.25
currency,USD
trailingPE,26.432161
regularMarketVolume,236063
lastMarket,
maxSupply,
openInterest,
marketCap,10219102208
volumeAllCurrencies,
strikePrice,
averageVolume,136506
dayLow,261.25
ask,262.78
askSize,900
volume,236063
fiftyTwoWeekHigh,318.98
fromCurrency,
fiveYearAvgDividendYield,3.16
fiftyTwoWeekLow,233.13
bid,262.22
tradeable,False
dividendYield,0.028900001
bidSize,800
dayHigh,271.79
regularMarketPrice,263
preMarketPrice,269.5
logo_url,https://logo.clearbit.com/watsco.com
