,info
zip,02139
sector,Healthcare
fullTimeEmployees,232
longBusinessSummary,"Relay Therapeutics, Inc. operates as a clinical-stage precision medicines company. It engages in transforming the drug discovery process with an initial focus on enhancing small molecule therapeutic discovery in targeted oncology. The company's lead product candidates include RLY-1971, an oral small molecule inhibitor of protein tyrosine phosphatase Src homology region 2 domain-containing phosphatase-2 that is in Phase 1 trial in patients with advanced solid tumors; RLY-4008, an oral small molecule selective inhibitor of fibroblast growth factor receptor 2 (FGFR2), which is in a first-in-human clinical trial for patients with advanced solid tumors having oncogenic FGFR2 alterations; and RLY-PI3K1047, a lead compound that targets cancer-associated mutant variants of phosphoinositide 3-kinase alpha. It has collaboration and license agreements with D. E. Shaw Research, LLC to research certain biological targets through the use of D. E. Shaw Research computational modeling capabilities focused on analysis of protein motion to develop and commercialize compounds and products directed to such targets; and Genentech, Inc. for the development and commercialization of RLY-1971. The company was formerly known as Allostery, Inc. and changed its name to Relay Therapeutics, Inc. in December 2015. Relay Therapeutics, Inc. was incorporated in 2015 and is headquartered in Cambridge, Massachusetts."
city,Cambridge
phone,617 370 8837
state,MA
country,United States
companyOfficers,[]
website,https://www.relaytx.com
maxAge,1
address1,399 Binney Street
industry,Biotechnology
address2,2nd Floor
ebitdaMargins,-1.41488
profitMargins,0
grossMargins,0.37727
operatingCashflow,-69971000
revenueGrowth,
operatingMargins,-1.4595599
ebitda,-120429000
targetLowPrice,45
recommendationKey,buy
grossProfits,82654000
freeCashflow,-25568000
targetMedianPrice,50
currentPrice,20.6
earningsGrowth,
currentRatio,22.417
returnOnAssets,-0.109110005
numberOfAnalystOpinions,7
targetMeanPrice,49.71
debtToEquity,4.082
returnOnEquity,-0.40657002
targetHighPrice,54
totalCash,616508032
totalDebt,23313000
totalRevenue,85116000
totalCashPerShare,5.706
financialCurrency,USD
revenuePerShare,0.925
quickRatio,21.796
recommendationMean,1.7
exchange,NGM
shortName,"Relay Therapeutics, Inc."
longName,"Relay Therapeutics, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,RLAY
messageBoardId,finmb_384027698
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,19.18
beta3Year,
enterpriseToEbitda,-13.556
52WeekChange,-0.5344633
morningStarRiskRating,
forwardEps,-2.52
revenueQuarterlyGrowth,
sharesOutstanding,108044000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,6.154
sharesShort,14877269
sharesPercentSharesOut,0.1377
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.90404
netIncomeToCommon,-261140000
trailingEps,-2.839
lastDividendValue,
SandP52WeekChange,0.12359536
priceToBook,3.3474164
heldPercentInsiders,0.03669
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,23.96
sharesShortPreviousMonthDate,1640908800
floatShares,76588171
beta,
enterpriseValue,1632514304
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,26.149096
dateShortInterest,1643587200
pegRatio,0.06
ytdReturn,
forwardPE,-8.174603
lastCapGain,
shortPercentOfFloat,0.19620001
sharesShortPriorMonth,13690421
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,20.87
regularMarketOpen,21.07
twoHundredDayAverage,31.3294
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,21.97
navPrice,
averageDailyVolume10Day,615430
regularMarketPreviousClose,20.87
fiftyDayAverage,26.4494
trailingAnnualDividendRate,0
open,21.07
toCurrency,
averageVolume10days,615430
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,20.2469
currency,USD
regularMarketVolume,383023
lastMarket,
maxSupply,
openInterest,
marketCap,2225706496
volumeAllCurrencies,
strikePrice,
averageVolume,573011
dayLow,20.2469
ask,30.2
askSize,1000
volume,383023
fiftyTwoWeekHigh,46.7
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,19.05
bid,10
tradeable,False
dividendYield,
bidSize,900
dayHigh,21.97
regularMarketPrice,20.6
preMarketPrice,
logo_url,https://logo.clearbit.com/relaytx.com
