,info
zip,554369
sector,Technology
fullTimeEmployees,3602
longBusinessSummary,"Kulicke and Soffa Industries, Inc. designs, manufactures, and sells capital equipment and tools used to assemble semiconductor devices. It operates through two segments, Capital Equipment, and Aftermarket Products and Services (APS). The company manufactures and sells advanced displays; die-transfer, flip-chip, and TCB advanced packaging products; ball bonder, die-attach, electronics assembly, lithography, wafer-level bonder, and wedge bonder products; consumables, such as capillaries, dicing blades, and wedge bonds; and auto offline programming, KNet PLUS, and new product introduction/manufacturing execution system software products. It also services, maintains, repairs, and upgrades equipment. The company serves semiconductor device manufacturers, integrated device manufacturers, outsourced semiconductor assembly and test providers, other electronics manufacturers, industrial manufacturers, and automotive electronics suppliers primarily in the United States and the Asia/Pacific region. Kulicke and Soffa Industries, Inc. was founded in 1951 and is headquartered in Singapore."
city,Singapore
phone,65 6880 9600
country,Singapore
companyOfficers,[]
website,https://www.kns.com
maxAge,1
address1,"No. 01-01, 23A Serangoon North Avenue 5"
fax,65 6880 9580
industry,Semiconductor Equipment & Materials
ebitdaMargins,0.31053
profitMargins,0.26446
grossMargins,0.46691
operatingCashflow,337271008
revenueGrowth,0.721
operatingMargins,0.29883
ebitda,531216992
targetLowPrice,68
recommendationKey,buy
grossProfits,696986000
freeCashflow,199000128
targetMedianPrice,84
currentPrice,52.44
earningsGrowth,1.74
currentRatio,4.256
returnOnAssets,0.22410999
numberOfAnalystOpinions,4
targetMeanPrice,84
debtToEquity,3.398
returnOnEquity,0.44908002
targetHighPrice,100
totalCash,808489984
totalDebt,41017000
totalRevenue,1710695040
totalCashPerShare,12.977
financialCurrency,USD
revenuePerShare,27.541
quickRatio,3.607
recommendationMean,2.4
exchange,NMS
shortName,"Kulicke and Soffa Industries, I"
longName,"Kulicke and Soffa Industries, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,KLIC
messageBoardId,finmb_283588
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,1.461
beta3Year,
enterpriseToEbitda,4.705
52WeekChange,0.12051284
morningStarRiskRating,
forwardEps,5.84
revenueQuarterlyGrowth,
sharesOutstanding,62300400
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,19.351
sharesShort,6634220
sharesPercentSharesOut,0.1065
fundFamily,
lastFiscalYearEnd,1633132800
heldPercentInstitutions,1.03213
netIncomeToCommon,452404000
trailingEps,7.107
lastDividendValue,0.17
SandP52WeekChange,0.12185478
priceToBook,2.7099373
heldPercentInsiders,0.02772
nextFiscalYearEnd,1696204800
yield,
mostRecentQuarter,1640995200
shortRatio,7.38
sharesShortPreviousMonthDate,1640908800
floatShares,60583428
beta,1.272501
enterpriseValue,2499561472
priceHint,2
threeYearAverageReturn,
lastSplitDate,965088000
lastSplitFactor,2:1
legalType,
lastDividendDate,1640131200
morningStarOverallRating,
earningsQuarterlyGrowth,1.763
priceToSalesTrailing12Months,1.9097693
dateShortInterest,1643587200
pegRatio,0.42
ytdReturn,
forwardPE,8.979451
lastCapGain,
shortPercentOfFloat,0.1489
sharesShortPriorMonth,7926911
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,53.46
regularMarketOpen,53.38
twoHundredDayAverage,57.73615
trailingAnnualDividendYield,0.011036289
payoutRatio,0.0829
volume24Hr,
regularMarketDayHigh,53.58
navPrice,
averageDailyVolume10Day,880380
regularMarketPreviousClose,53.46
fiftyDayAverage,56.361
trailingAnnualDividendRate,0.59
open,53.38
toCurrency,
averageVolume10days,880380
expireDate,
algorithm,
dividendRate,0.68
exDividendDate,1640131200
circulatingSupply,
startDate,
regularMarketDayLow,51.69
currency,USD
trailingPE,7.3786407
regularMarketVolume,548127
lastMarket,
maxSupply,
openInterest,
marketCap,3267032832
volumeAllCurrencies,
strikePrice,
averageVolume,1069664
dayLow,51.69
ask,52.7
askSize,800
volume,548127
fiftyTwoWeekHigh,75.29
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,42.28
bid,51.35
tradeable,False
dividendYield,0.012999999
bidSize,1100
dayHigh,53.58
regularMarketPrice,52.44
preMarketPrice,
logo_url,https://logo.clearbit.com/kns.com
