,info
zip,30009
sector,Technology
fullTimeEmployees,324
longBusinessSummary,"Bakkt Holdings, Inc. operates a digital asset platform. Its platform enables consumers to buy, sell, store, and spend digital assets. The company was founded in 2018 and is headquartered in Atlanta, Georgia. Bakkt Holdings, Inc. is a subsidiary of Intercontinental Exchange Holdings, Inc."
city,Alpharetta
phone,678 534 5849
state,GA
country,United States
companyOfficers,[]
website,https://www.bakkt.com
maxAge,1
address1,10000 Avalon Boulevard
industry,Software—Infrastructure
address2,Suite 1000
ebitdaMargins,-2.41047
profitMargins,0
grossMargins,-1.5210099
operatingCashflow,-45172000
revenueGrowth,0.379
operatingMargins,-2.63958
ebitda,-84851000
targetLowPrice,7
recommendationKey,hold
grossProfits,-30138000
freeCashflow,
targetMedianPrice,7
currentPrice,5.2
earningsGrowth,
currentRatio,0.893
returnOnAssets,
numberOfAnalystOpinions,1
targetMeanPrice,7
debtToEquity,
returnOnEquity,
targetHighPrice,7
totalCash,24431000
totalDebt,0
totalRevenue,35201000
totalCashPerShare,0.028
financialCurrency,USD
revenuePerShare,0.041
quickRatio,0.566
recommendationMean,3
exchange,NYQ
shortName,"Bakkt Holdings, Inc."
longName,"Bakkt Holdings, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,BKKT
messageBoardId,finmb_596916833
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,126.75
beta3Year,
enterpriseToEbitda,-52.583
52WeekChange,-0.4063927
morningStarRiskRating,
forwardEps,-3.6
revenueQuarterlyGrowth,
sharesOutstanding,57164300
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,0.348
sharesShort,11081106
sharesPercentSharesOut,0.19379999
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.33576
netIncomeToCommon,-119147000
trailingEps,-0.138
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,14.942529
heldPercentInsiders,0.32811
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,1.76
sharesShortPreviousMonthDate,1640908800
floatShares,666626622
beta,
enterpriseValue,4461732352
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,8.444486
dateShortInterest,1643587200
pegRatio,
ytdReturn,
forwardPE,-1.4444444
lastCapGain,
shortPercentOfFloat,
sharesShortPriorMonth,5779996
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,6.32
regularMarketOpen,6.14
twoHundredDayAverage,13.117472
trailingAnnualDividendYield,0
payoutRatio,
volume24Hr,
regularMarketDayHigh,6.26
navPrice,
averageDailyVolume10Day,29870090
regularMarketPreviousClose,6.32
fiftyDayAverage,7.246
trailingAnnualDividendRate,0
open,6.14
toCurrency,
averageVolume10days,29870090
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,5.2
currency,USD
regularMarketVolume,11507407
lastMarket,
maxSupply,
openInterest,
marketCap,297254336
volumeAllCurrencies,
strikePrice,
averageVolume,10486290
dayLow,5.2
ask,5.23
askSize,900
volume,11507407
fiftyTwoWeekHigh,50.8
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,3.31
bid,5.15
tradeable,False
dividendYield,
bidSize,1300
dayHigh,6.26
regularMarketPrice,5.2
preMarketPrice,
logo_url,https://logo.clearbit.com/bakkt.com
