,info
zip,29708
sector,Consumer Cyclical
fullTimeEmployees,8600
longBusinessSummary,"Diversey Holdings, Ltd., through its subsidiaries, provides infection prevention and cleaning solutions worldwide. It operates through two segments, Institutional, and Food and Beverage. The Institutional segment offers products, solutions, equipment, and machines, including infection prevention and personal care, floor and building care chemicals, kitchen and mechanical ware wash chemicals and machines, dosing and dispensing equipment, and floor care machines to customers in the healthcare, education, food service, retail and grocery, hospitality, and building service contractors industries. The Food & Beverage segment provides a range of products, solutions, equipment, and machines, such as chemical products, engineering and equipment solutions, knowledge-based services, training through its Diversey Hygiene Academy, and water treatment. This segment serves customers in the brewing, beverage, dairy, processed foods, pharma, and agriculture industries. Diversey Holdings, Ltd. was founded in 1923 and is headquartered in Fort Mill, South Carolina."
city,Fort Mill
phone,803 746 2200
state,SC
country,United States
companyOfficers,[]
website,https://www.diversey.com
maxAge,1
address1,1300 Altura Road
industry,Personal Services
address2,Suite 125
ebitdaMargins,0.08615
profitMargins,-0.08068
grossMargins,0.39443
operatingCashflow,-57900000
revenueGrowth,-0.024
operatingMargins,0.01255
ebitda,225200000
targetLowPrice,13
recommendationKey,buy
grossProfits,1069800000
freeCashflow,
targetMedianPrice,18
currentPrice,10.18
earningsGrowth,
currentRatio,1.1
returnOnAssets,
numberOfAnalystOpinions,10
targetMeanPrice,17.7
debtToEquity,364.423
returnOnEquity,
targetHighPrice,22
totalCash,68800000
totalDebt,2073200000
totalRevenue,2613900032
totalCashPerShare,0.227
financialCurrency,USD
revenuePerShare,11.568
quickRatio,0.663
recommendationMean,1.9
exchange,NMS
shortName,"Diversey Holdings, Ltd."
longName,"Diversey Holdings, Ltd."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,DSEY
messageBoardId,finmb_706052106
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,2.003
beta3Year,
enterpriseToEbitda,23.243
52WeekChange,-0.288
morningStarRiskRating,
forwardEps,0.66
revenueQuarterlyGrowth,
sharesOutstanding,317431008
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,1.881
sharesShort,4266625
sharesPercentSharesOut,0.0134000005
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.98345
netIncomeToCommon,-210900000
trailingEps,-0.936
lastDividendValue,
SandP52WeekChange,0.14938748
priceToBook,5.412015
heldPercentInsiders,0.01888
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,3.51
sharesShortPreviousMonthDate,1639526400
floatShares,68376656
beta,
enterpriseValue,5234364416
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,1.2362553
dateShortInterest,1642118400
pegRatio,1.34
ytdReturn,
forwardPE,15.424242
lastCapGain,
shortPercentOfFloat,0.0558
sharesShortPriorMonth,5907016
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,10.68
regularMarketOpen,9.13
twoHundredDayAverage,15.6612
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,10.475
navPrice,
averageDailyVolume10Day,1122210
regularMarketPreviousClose,10.68
fiftyDayAverage,12.6896
trailingAnnualDividendRate,0
open,9.13
toCurrency,
averageVolume10days,1122210
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,9.13
currency,USD
regularMarketVolume,291502
lastMarket,
maxSupply,
openInterest,
marketCap,3231447808
volumeAllCurrencies,
strikePrice,
averageVolume,1315658
dayLow,9.13
ask,10.2
askSize,1000
volume,291502
fiftyTwoWeekHigh,18.61
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,9.13
bid,10.2
tradeable,False
dividendYield,
bidSize,800
dayHigh,10.475
regularMarketPrice,10.18
preMarketPrice,10.01
logo_url,https://logo.clearbit.com/diversey.com
